iso_code,country_name,date,total_doses,at_least_one_dose,fully_vaccinated,date_accessed
0,Venezuela (Bolivarian Republic Of),2022-03-25,37860994.0,22157232.0,14287370.0,2022-07-29
0,Venezuela (Bolivarian Republic Of),2021-09-17,11094206.0,6822809.0,4261397.0,2022-07-29
0,Venezuela (Bolivarian Republic Of),2021-11-19,23156914.0,13858057.0,9271857.0,2022-07-29
0,Venezuela (Bolivarian Republic Of),2021-09-24,11094206.0,6822809.0,4261397.0,2022-07-29
0,Venezuela (Bolivarian Republic Of),2021-11-29,26314390.0,16415684.0,9858581.0,2022-07-29
0,Venezuela (Bolivarian Republic Of),2022-02-25,37860994.0,22157232.0,14287370.0,2022-07-29
0,Venezuela (Bolivarian Republic Of),2021-07-09,1446988.0,1223130.0,223858.0,2022-07-29
0,Venezuela (Bolivarian Republic Of),2021-07-16,1446988.0,1223130.0,223858.0,2022-07-29
0,Venezuela (Bolivarian Republic Of),2021-11-12,23156914.0,13858057.0,9271857.0,2022-07-29
0,Venezuela (Bolivarian Republic Of),2022-02-11,37860994.0,22157232.0,14287370.0,2022-07-29
0,Venezuela (Bolivarian Republic Of),2021-09-03,9150998.0,5814451.0,3326547.0,2022-07-29
0,Venezuela (Bolivarian Republic Of),2022-02-18,37860994.0,22157232.0,14287370.0,2022-07-29
0,Venezuela (Bolivarian Republic Of),2021-06-25,1446988.0,1223130.0,223858.0,2022-07-29
0,Venezuela (Bolivarian Republic Of),2021-09-10,11094206.0,6822809.0,4261397.0,2022-07-29
0,Venezuela (Bolivarian Republic Of),2021-07-02,1446988.0,1223130.0,223858.0,2022-07-29
0,Venezuela (Bolivarian Republic Of),2021-06-11,739962.0,588066.0,151896.0,2022-07-29
0,Venezuela (Bolivarian Republic Of),2022-05-20,37860994.0,22157232.0,14287370.0,2022-07-29
0,Venezuela (Bolivarian Republic Of),2021-06-18,1302992.0,1079134.0,223858.0,2022-07-29
0,Venezuela (Bolivarian Republic Of),2021-08-20,3612473.0,5804451.0,3326547.0,2022-07-29
0,Venezuela (Bolivarian Republic Of),2021-08-27,9150998.0,5814451.0,3326547.0,2022-07-29
0,Venezuela (Bolivarian Republic Of),2022-01-28,35352675.0,20836636.0,13669072.0,2022-07-29
0,Venezuela (Bolivarian Republic Of),2022-05-13,37860994.0,22157232.0,14287370.0,2022-07-29
0,Venezuela (Bolivarian Republic Of),2022-05-06,37860994.0,22157232.0,14287370.0,2022-07-29
0,Venezuela (Bolivarian Republic Of),2021-05-28,230000.0,0.0,0.0,2022-07-29
0,Venezuela (Bolivarian Republic Of),2021-06-04,230000.0,0.0,0.0,2022-07-29
0,Venezuela (Bolivarian Republic Of),2021-08-06,3612473.0,0.0,0.0,2022-07-29
0,Venezuela (Bolivarian Republic Of),2021-08-13,3612473.0,5804451.0,3326547.0,2022-07-29
0,Venezuela (Bolivarian Republic Of),2022-02-04,36962256.0,21737740.0,14138736.0,2022-07-29
0,Venezuela (Bolivarian Republic Of),2021-10-29,16117242.0,9926613.0,6180629.0,2022-07-29
0,Venezuela (Bolivarian Republic Of),2021-11-05,23156914.0,13858057.0,9271857.0,2022-07-29
0,Venezuela (Bolivarian Republic Of),2021-05-14,230000.0,0.0,0.0,2022-07-29
0,Venezuela (Bolivarian Republic Of),2021-08-09,3612473.0,3612473.0,117912.0,2022-07-29
0,Venezuela (Bolivarian Republic Of),2022-01-14,30049714.0,18393519.0,11608305.0,2022-07-29
0,Venezuela (Bolivarian Republic Of),2022-01-21,30049714.0,18393519.0,11608305.0,2022-07-29
0,Venezuela (Bolivarian Republic Of),2022-04-29,37860994.0,22157232.0,14287370.0,2022-07-29
0,Venezuela (Bolivarian Republic Of),2021-05-21,230000.0,0.0,0.0,2022-07-29
0,Venezuela (Bolivarian Republic Of),2021-07-30,3612473.0,0.0,0.0,2022-07-29
0,Venezuela (Bolivarian Republic Of),2021-12-23,30049714.0,18393519.0,11608305.0,2022-07-29
0,Venezuela (Bolivarian Republic Of),2022-04-15,37860994.0,22157232.0,14287370.0,2022-07-29
0,Venezuela (Bolivarian Republic Of),2021-10-22,16117242.0,9926613.0,6180629.0,2022-07-29
0,Venezuela (Bolivarian Republic Of),2022-04-22,37860994.0,22157232.0,14287370.0,2022-07-29
0,Venezuela (Bolivarian Republic Of),2021-12-31,30049714.0,18393519.0,11608305.0,2022-07-29
0,Venezuela (Bolivarian Republic Of),2022-01-07,30049714.0,18393519.0,11608305.0,2022-07-29
URY,Uruguay,2022-03-04,7659562.0,2968911.0,2760655.0,2022-07-29
URY,Uruguay,2021-11-19,6712068.0,2774373.0,2637306.0,2022-07-29
URY,Uruguay,2021-11-12,6684604.0,2769968.0,2632463.0,2022-07-29
URY,Uruguay,2021-10-15,6460639.0,2749431.0,2602781.0,2022-07-29
URY,Uruguay,2021-03-12,170134.0,170134.0,0.0,2022-07-29
URY,Uruguay,2022-02-25,7612199.0,2964083.0,2728709.0,2022-07-29
URY,Uruguay,2021-10-29,6598381.0,2759937.0,2618716.0,2022-07-29
URY,Uruguay,2021-11-05,6641942.0,2764780.0,2624357.0,2022-07-29
URY,Uruguay,2021-10-22,6528145.0,2754825.0,2610769.0,2022-07-29
PRI,Puerto Rico,2022-03-18,7027230.0,3119034.0,2616575.0,2022-07-29
PRI,Puerto Rico,2022-03-25,7048157.0,3122798.0,2620115.0,2022-07-29
PRI,Puerto Rico,2022-03-04,6943295.0,3105782.0,2604667.0,2022-07-29
PRI,Puerto Rico,2022-03-11,6993448.0,3114154.0,2613005.0,2022-07-29
PRI,Puerto Rico,2022-04-15,7083235.0,3055570.0,2644050.0,2022-07-29
PRI,Puerto Rico,2021-11-29,5701493.0,3109644.0,2365412.0,2022-07-29
PRI,Puerto Rico,2022-05-13,7211193.0,3140010.0,2657864.0,2022-07-29
PRI,Puerto Rico,2022-02-18,6819289.0,3087439.0,2583146.0,2022-07-29
PRI,Puerto Rico,2022-05-06,7181867.0,3121546.0,2654207.0,2022-07-29
PRI,Puerto Rico,2022-02-25,6895098.0,3098101.0,2596222.0,2022-07-29
PRI,Puerto Rico,2021-10-29,4972471.0,2764899.0,2342904.0,2022-07-29
PRI,Puerto Rico,2021-10-22,4926197.0,2727273.0,2333726.0,2022-07-29
PRI,Puerto Rico,2022-04-29,7134803.0,3090408.0,2649373.0,2022-07-29
PRI,Puerto Rico,2022-04-01,7082520.0,3131894.0,2626176.0,2022-07-29
PRI,Puerto Rico,2022-04-08,7082543.0,3131849.0,2626226.0,2022-07-29
PRI,Puerto Rico,2022-04-22,7108915.0,3073050.0,2646765.0,2022-07-29
PRI,Puerto Rico,2022-02-11,6687221.0,3055636.0,2561819.0,2022-07-29
PRI,Puerto Rico,2021-11-12,5134492.0,2661174.0,2363373.0,2022-07-29
PRI,Puerto Rico,2021-11-19,5255264.0,2699468.0,2374373.0,2022-07-29
DMA,Dominica,2021-07-16,40255.0,20496.0,19759.0,2022-07-29
DMA,Dominica,2021-04-16,18292.0,17831.0,461.0,2022-07-29
ZAF,South Africa,2021-03-11,138014.0,138014.0,0.0,2022-07-29
ZAF,South Africa,2022-02-13,30964954.0,20623359.0,18769416.0,2022-07-29
ZAF,South Africa,2021-03-13,145544.0,145544.0,0.0,2022-07-29
ZAF,South Africa,2021-06-20,1871987.0,1871987.0,0.0,2022-07-29
ZAF,South Africa,2022-05-08,35124794.0,19703742.0,17890102.0,2022-07-29
TLS,Timor-Leste,2021-10-02,934127.0,568214.0,365913.0,2022-07-29
ECU,Ecuador,2021-03-12,89687.0,0.0,0.0,2022-07-29
TCD,Chad,2021-10-21,199516.0,155038.0,44478.0,2022-07-29
LSO,Lesotho,2021-09-15,332954.0,244530.0,332954.0,2022-07-29
LSO,Lesotho,2021-11-09,581889.0,882302.0,536880.0,2022-07-29
LSO,Lesotho,2021-11-04,559450.0,647692.0,514509.0,2022-07-29
LSO,Lesotho,2021-05-21,36759.0,36637.0,0.0,2022-07-29
LSO,Lesotho,2021-05-24,36759.0,36637.0,0.0,2022-07-29
LSO,Lesotho,2021-12-24,698383.0,745528.0,735610.0,2022-07-29
LSO,Lesotho,2021-05-10,20267.0,36937.0,0.0,2022-07-29
LSO,Lesotho,2022-03-04,926760.0,782175.0,727528.0,2022-07-29
NGA,Nigeria,2021-03-09,80.0,80.0,0.0,2022-07-29
0,Bolivia (Plurinational State Of),2021-07-23,3887758.0,2814808.0,1144931.0,2022-07-29
0,Bolivia (Plurinational State Of),2021-10-08,6931689.0,4357421.0,3465762.0,2022-07-29
0,Bolivia (Plurinational State Of),2022-03-04,12656482.0,6960518.0,5636790.0,2022-07-29
0,Bolivia (Plurinational State Of),2021-04-16,511494.0,351322.0,160172.0,2022-07-29
0,Bolivia (Plurinational State Of),2022-03-18,12941726.0,7033766.0,5736736.0,2022-07-29
0,Bolivia (Plurinational State Of),2022-04-15,13399388.0,7145560.0,5878159.0,2022-07-29
0,Bolivia (Plurinational State Of),2021-04-23,635159.0,445282.0,189877.0,2022-07-29
0,Bolivia (Plurinational State Of),2021-04-30,762044.0,547471.0,214573.0,2022-07-29
0,Bolivia (Plurinational State Of),2021-10-01,6700654.0,4267380.0,3297377.0,2022-07-29
0,Bolivia (Plurinational State Of),2021-12-03,8758406.0,5149611.0,4219878.0,2022-07-29
0,Bolivia (Plurinational State Of),2021-09-03,6085493.0,4051616.0,2817673.0,2022-07-29
0,Bolivia (Plurinational State Of),2022-03-11,12777499.0,6986370.0,5682300.0,2022-07-29
0,Bolivia (Plurinational State Of),2021-09-24,6601529.0,4235363.0,3219232.0,2022-07-29
0,Bolivia (Plurinational State Of),2021-12-10,8945273.0,5201369.0,4323723.0,2022-07-29
0,Bolivia (Plurinational State Of),2021-04-09,404704.0,267239.0,137465.0,2022-07-29
0,Bolivia (Plurinational State Of),2021-09-10,6243449.0,4113206.0,2943362.0,2022-07-29
0,Bolivia (Plurinational State Of),2021-09-17,6363625.0,4169194.0,3028636.0,2022-07-29
0,Bolivia (Plurinational State Of),2022-03-25,13034118.0,7061332.0,5769428.0,2022-07-29
0,Bolivia (Plurinational State Of),2021-03-19,155945.0,144816.0,11129.0,2022-07-29
0,Bolivia (Plurinational State Of),2021-04-01,314828.0,200867.0,113961.0,2022-07-29
0,Bolivia (Plurinational State Of),2021-11-26,8532693.0,5032809.0,4122737.0,2022-07-29
0,Bolivia (Plurinational State Of),2021-03-05,20025.0,10325.0,9700.0,2022-07-29
0,Bolivia (Plurinational State Of),2021-03-12,132286.0,122348.0,9938.0,2022-07-29
0,Bolivia (Plurinational State Of),2021-11-29,8532693.0,5032809.0,4122737.0,2022-07-29
0,Bolivia (Plurinational State Of),2021-03-26,253356.0,171389.0,81967.0,2022-07-29
0,Bolivia (Plurinational State Of),2021-07-09,3035042.0,2251843.0,783199.0,2022-07-29
0,Bolivia (Plurinational State Of),2021-07-16,3398348.0,2530704.0,868280.0,2022-07-29
0,Bolivia (Plurinational State Of),2022-05-20,13770634.0,7196321.0,5956809.0,2022-07-29
0,Bolivia (Plurinational State Of),2021-02-05,5172.0,5172.0,0.0,2022-07-29
0,Bolivia (Plurinational State Of),2022-02-18,12447580.0,6892193.0,5544387.0,2022-07-29
0,Bolivia (Plurinational State Of),2021-02-26,16955.0,10325.0,6630.0,2022-07-29
0,Bolivia (Plurinational State Of),2022-02-25,12606278.0,6944412.0,5614579.0,2022-07-29
0,Bolivia (Plurinational State Of),2021-02-19,10290.0,10290.0,0.0,2022-07-29
0,Bolivia (Plurinational State Of),2021-08-20,5270463.0,3546645.0,2236947.0,2022-07-29
0,Bolivia (Plurinational State Of),2022-02-11,12258920.0,6837283.0,5459714.0,2022-07-29
0,Bolivia (Plurinational State Of),2021-11-12,8041446.0,4688734.0,3948595.0,2022-07-29
0,Bolivia (Plurinational State Of),2021-11-19,8267900.0,4852148.0,4027093.0,2022-07-29
0,Bolivia (Plurinational State Of),2021-06-25,2368991.0,1725767.0,643224.0,2022-07-29
0,Bolivia (Plurinational State Of),2021-07-02,2694893.0,1965522.0,729371.0,2022-07-29
0,Bolivia (Plurinational State Of),2021-08-09,4735491.0,3266773.0,1806431.0,2022-07-29
0,Bolivia (Plurinational State Of),2021-05-28,1568741.0,1227534.0,341207.0,2022-07-29
0,Bolivia (Plurinational State Of),2021-02-12,10167.0,10167.0,0.0,2022-07-29
0,Bolivia (Plurinational State Of),2021-06-11,2012800.0,1516226.0,496574.0,2022-07-29
0,Bolivia (Plurinational State Of),2021-08-27,5674777.0,3769324.0,2522944.0,2022-07-29
0,Bolivia (Plurinational State Of),2022-02-04,11965627.0,6753158.0,5308361.0,2022-07-29
0,Bolivia (Plurinational State Of),2021-08-13,4942039.0,3373698.0,1976605.0,2022-07-29
0,Bolivia (Plurinational State Of),2022-01-14,10965774.0,6355622.0,4885243.0,2022-07-29
0,Bolivia (Plurinational State Of),2022-05-13,13687324.0,7188420.0,5945876.0,2022-07-29
0,Bolivia (Plurinational State Of),2021-06-18,2205639.0,1630477.0,575162.0,2022-07-29
0,Bolivia (Plurinational State Of),2022-01-28,11747463.0,6699016.0,5190740.0,2022-07-29
0,Bolivia (Plurinational State Of),2022-05-06,13606698.0,7177505.0,5930420.0,2022-07-29
0,Bolivia (Plurinational State Of),2021-07-30,4426954.0,3061750.0,1563658.0,2022-07-29
0,Bolivia (Plurinational State Of),2021-10-22,7405720.0,4455079.0,3735478.0,2022-07-29
0,Bolivia (Plurinational State Of),2021-06-04,1779174.0,1422602.0,356572.0,2022-07-29
0,Bolivia (Plurinational State Of),2021-10-29,7650591.0,4517851.0,3819743.0,2022-07-29
0,Bolivia (Plurinational State Of),2021-11-05,7901853.0,4595949.0,3894992.0,2022-07-29
0,Bolivia (Plurinational State Of),2021-05-14,1083190.0,800172.0,283018.0,2022-07-29
0,Bolivia (Plurinational State Of),2022-01-07,10554245.0,6122267.0,4795703.0,2022-07-29
0,Bolivia (Plurinational State Of),2022-04-22,13425677.0,7149791.0,5887389.0,2022-07-29
0,Bolivia (Plurinational State Of),2022-01-21,11514421.0,6625956.0,5071906.0,2022-07-29
0,Bolivia (Plurinational State Of),2022-04-29,13552099.0,7168764.0,5917593.0,2022-07-29
0,Bolivia (Plurinational State Of),2021-08-06,4630979.0,3190530.0,1727054.0,2022-07-29
0,Bolivia (Plurinational State Of),2021-05-21,1307424.0,1010371.0,297053.0,2022-07-29
0,Bolivia (Plurinational State Of),2021-12-17,9316157.0,5382394.0,4462346.0,2022-07-29
0,Bolivia (Plurinational State Of),2022-04-08,13328580.0,7133166.0,5856807.0,2022-07-29
0,Bolivia (Plurinational State Of),2022-04-01,13157852.0,7095280.0,5803865.0,2022-07-29
0,Bolivia (Plurinational State Of),2021-05-07,972846.0,715006.0,257840.0,2022-07-29
0,Bolivia (Plurinational State Of),2021-12-23,9571859.0,5509031.0,4548721.0,2022-07-29
0,Bolivia (Plurinational State Of),2021-12-31,9949740.0,5730692.0,4653750.0,2022-07-29
COG,Congo,2021-07-19,116127.0,54801.0,61327.0,2022-07-29
COG,Congo,2021-07-12,90880.0,49013.0,41867.0,2022-07-29
COG,Congo,2021-04-14,14815.0,14815.0,0.0,2022-07-29
COG,Congo,2021-07-13,90880.0,49013.0,41867.0,2022-07-29
COG,Congo,2021-11-16,585492.0,778382.0,126809.0,2022-07-29
COG,Congo,2021-06-10,57613.0,24602.0,33011.0,2022-07-29
COG,Congo,2021-11-15,585492.0,778382.0,126809.0,2022-07-29
COG,Congo,2021-06-08,55445.0,24839.0,30606.0,2022-07-29
COG,Congo,2021-11-06,558128.0,432167.0,389703.0,2022-07-29
COG,Congo,2021-07-24,125044.0,67651.0,57393.0,2022-07-29
COG,Congo,2021-08-03,140998.0,77127.0,61890.0,2022-07-29
COG,Congo,2021-07-26,126168.0,57795.0,68373.0,2022-07-29
MTQ,Martinique,2021-12-03,276802.0,136122.0,127703.0,2022-07-29
MTQ,Martinique,2021-03-26,13963.0,9935.0,4028.0,2022-07-29
MTQ,Martinique,2022-04-15,377634.0,148050.0,142765.0,2022-07-29
MTQ,Martinique,2021-04-23,40747.0,31855.0,8892.0,2022-07-29
MTQ,Martinique,2021-04-30,43288.0,33467.0,9821.0,2022-07-29
MTQ,Martinique,2021-05-07,43288.0,33467.0,9821.0,2022-07-29
MTQ,Martinique,2021-04-16,33734.0,26561.0,7173.0,2022-07-29
MTQ,Martinique,2021-09-24,208760.0,114933.0,93827.0,2022-07-29
MTQ,Martinique,2021-12-10,278072.0,137392.0,127703.0,2022-07-29
MTQ,Martinique,2022-03-18,373964.0,147465.0,142106.0,2022-07-29
MTQ,Martinique,2022-03-25,374579.0,147511.0,142147.0,2022-07-29
MTQ,Martinique,2021-11-26,272994.0,135725.0,126877.0,2022-07-29
MTQ,Martinique,2021-11-19,267746.0,134564.0,125229.0,2022-07-29
MTQ,Martinique,2021-07-09,100313.0,57171.0,43142.0,2022-07-29
MTQ,Martinique,2021-11-29,272994.0,135725.0,126877.0,2022-07-29
MTQ,Martinique,2022-03-04,370471.0,147017.0,141359.0,2022-07-29
MTQ,Martinique,2022-03-11,372172.0,147200.0,141734.0,2022-07-29
MTQ,Martinique,2021-04-09,23566.0,18330.0,5236.0,2022-07-29
MTQ,Martinique,2022-02-18,366038.0,146706.0,140650.0,2022-07-29
MTQ,Martinique,2022-02-25,368725.0,146841.0,141027.0,2022-07-29
MTQ,Martinique,2021-03-19,11939.0,8311.0,3628.0,2022-07-29
MTQ,Martinique,2021-04-01,16496.0,11972.0,4524.0,2022-07-29
MTQ,Martinique,2021-09-03,180913.0,104556.0,76357.0,2022-07-29
MTQ,Martinique,2021-11-12,262714.0,133377.0,123201.0,2022-07-29
MTQ,Martinique,2021-08-20,155632.0,91000.0,64632.0,2022-07-29
MTQ,Martinique,2022-02-04,352276.0,145643.0,138830.0,2022-07-29
MTQ,Martinique,2021-07-16,104369.0,61227.0,43142.0,2022-07-29
MTQ,Martinique,2021-09-10,193472.0,110583.0,82889.0,2022-07-29
MTQ,Martinique,2021-09-17,202715.0,114562.0,88153.0,2022-07-29
MTQ,Martinique,2022-02-11,358778.0,146329.0,139918.0,2022-07-29
MTQ,Martinique,2021-08-27,168530.0,97336.0,71194.0,2022-07-29
MTQ,Martinique,2022-01-28,339911.0,146811.0,129832.0,2022-07-29
MTQ,Martinique,2022-05-20,382889.0,148734.0,143501.0,2022-07-29
MTQ,Martinique,2021-06-25,94713.0,53868.0,40845.0,2022-07-29
MTQ,Martinique,2021-07-02,98898.0,55756.0,43142.0,2022-07-29
MTQ,Martinique,2021-06-11,84824.0,0.0,0.0,2022-07-29
MTQ,Martinique,2021-08-09,142344.0,81085.0,61259.0,2022-07-29
MTQ,Martinique,2022-01-21,335224.0,146007.0,129179.0,2022-07-29
MTQ,Martinique,2021-05-28,68822.0,43557.0,25265.0,2022-07-29
MTQ,Martinique,2021-06-04,68822.0,43557.0,25265.0,2022-07-29
MTQ,Martinique,2021-08-13,151215.0,86583.0,64632.0,2022-07-29
MTQ,Martinique,2021-06-18,88567.0,51277.0,37290.0,2022-07-29
MTQ,Martinique,2021-07-30,113561.0,61227.0,52334.0,2022-07-29
MTQ,Martinique,2021-10-22,242466.0,127807.0,114659.0,2022-07-29
MTQ,Martinique,2022-05-06,379623.0,148410.0,143206.0,2022-07-29
MTQ,Martinique,2021-10-29,253479.0,130509.0,118864.0,2022-07-29
MTQ,Martinique,2021-11-05,256669.0,131556.0,120509.0,2022-07-29
MTQ,Martinique,2022-05-13,381968.0,148593.0,143375.0,2022-07-29
MTQ,Martinique,2021-12-31,281406.0,140726.0,127703.0,2022-07-29
MTQ,Martinique,2022-01-07,313282.0,142464.0,127703.0,2022-07-29
MTQ,Martinique,2021-08-06,140853.0,80177.0,60676.0,2022-07-29
MTQ,Martinique,2022-04-29,379035.0,148303.0,143081.0,2022-07-29
MTQ,Martinique,2021-05-14,54045.0,38224.0,15821.0,2022-07-29
MTQ,Martinique,2021-05-21,68822.0,43557.0,25265.0,2022-07-29
MTQ,Martinique,2022-04-01,375914.0,147733.0,142380.0,2022-07-29
MTQ,Martinique,2022-04-08,376760.0,147899.0,142564.0,2022-07-29
MTQ,Martinique,2021-07-23,111489.0,61227.0,50262.0,2022-07-29
MTQ,Martinique,2021-12-23,280052.0,139372.0,127703.0,2022-07-29
MTQ,Martinique,2022-04-22,378220.0,148145.0,142891.0,2022-07-29
MTQ,Martinique,2022-01-14,326404.0,144686.0,127804.0,2022-07-29
MTQ,Martinique,2021-10-15,237473.0,124839.0,112634.0,2022-07-29
MTQ,Martinique,2021-12-17,279182.0,138502.0,127703.0,2022-07-29
MTQ,Martinique,2021-10-01,223575.0,118778.0,104797.0,2022-07-29
MTQ,Martinique,2021-10-08,232351.0,122539.0,109812.0,2022-07-29
GNB,Guinea-Bissau,2021-06-24,18035.0,18035.0,0.0,2022-07-29
GNB,Guinea-Bissau,2021-08-20,29238.0,26430.0,2808.0,2022-07-29
SXM,Sint Maarten,2022-05-20,64217.0,29164.0,25915.0,2022-07-29
SXM,Sint Maarten,2022-05-13,64441.0,29164.0,25915.0,2022-07-29
BWA,Botswana,2022-03-21,2517260.0,1454775.0,1292541.0,2022-07-29
BWA,Botswana,2022-04-17,2517260.0,1475516.0,1333463.0,2022-07-29
BWA,Botswana,2022-04-26,2517260.0,1475516.0,1333463.0,2022-07-29
BWA,Botswana,2022-04-24,2517260.0,1475516.0,1333463.0,2022-07-29
0,Democratic Republic Of The Congo,2021-05-05,2249.0,2249.0,0.0,2022-07-29
0,Democratic Republic Of The Congo,2021-12-28,291286.0,226134.0,105945.0,2022-07-29
0,Democratic Republic Of The Congo,2021-04-26,761.0,761.0,0.0,2022-07-29
0,Democratic Republic Of The Congo,2021-05-03,1888.0,1888.0,0.0,2022-07-29
0,Democratic Republic Of The Congo,2021-12-16,263991.0,202178.0,85665.0,2022-07-29
0,Democratic Republic Of The Congo,2021-05-12,8446.0,8446.0,0.0,2022-07-29
0,Democratic Republic Of The Congo,2021-05-14,8938.0,8938.0,0.0,2022-07-29
0,Democratic Republic Of The Congo,2021-07-19,79237.0,76724.0,2513.0,2022-07-29
0,Democratic Republic Of The Congo,2021-12-14,256561.0,195619.0,83718.0,2022-07-29
0,Democratic Republic Of The Congo,2021-12-22,282310.0,217382.0,97680.0,2022-07-29
0,Democratic Republic Of The Congo,2022-04-06,881240.0,802182.0,515732.0,2022-07-29
0,Democratic Republic Of The Congo,2021-04-21,274.0,274.0,0.0,2022-07-29
0,Democratic Republic Of The Congo,2021-12-07,219768.0,162994.0,68345.0,2022-07-29
0,Democratic Republic Of The Congo,2021-09-15,124752.0,95276.0,29476.0,2022-07-29
0,Democratic Republic Of The Congo,2021-11-22,167791.0,124424.0,46256.0,2022-07-29
0,Democratic Republic Of The Congo,2021-04-27,945.0,945.0,0.0,2022-07-29
0,Democratic Republic Of The Congo,2021-09-30,136094.0,99839.0,36255.0,2022-07-29
0,Democratic Republic Of The Congo,2021-10-08,140254.0,102610.0,37644.0,2022-07-29
0,Democratic Republic Of The Congo,2022-03-24,964948.0,853971.0,519397.0,2022-07-29
0,Democratic Republic Of The Congo,2021-09-20,130482.0,96764.0,33718.0,2022-07-29
0,Democratic Republic Of The Congo,2021-04-28,1075.0,1075.0,0.0,2022-07-29
0,Democratic Republic Of The Congo,2021-12-01,196510.0,145382.0,57268.0,2022-07-29
0,Democratic Republic Of The Congo,2021-09-24,134945.0,89522.0,40264.0,2022-07-29
0,Democratic Republic Of The Congo,2021-12-10,246840.0,186741.0,76888.0,2022-07-29
0,Democratic Republic Of The Congo,2021-09-22,134860.0,97328.0,37532.0,2022-07-29
0,Democratic Republic Of The Congo,2021-11-29,193416.0,142913.0,56167.0,2022-07-29
0,Democratic Republic Of The Congo,2021-11-24,186749.0,137606.0,53013.0,2022-07-29
0,Democratic Republic Of The Congo,2022-02-28,850731.0,754459.0,442965.0,2022-07-29
0,Democratic Republic Of The Congo,2021-07-12,73764.0,72145.0,1619.0,2022-07-29
0,Democratic Republic Of The Congo,2021-07-13,73764.0,72145.0,1619.0,2022-07-29
0,Democratic Republic Of The Congo,2021-09-05,111142.0,83667.0,18047.0,2022-07-29
0,Democratic Republic Of The Congo,2021-09-11,120062.0,85182.0,25452.0,2022-07-29
0,Democratic Republic Of The Congo,2021-08-31,97818.0,83081.0,14737.0,2022-07-29
0,Democratic Republic Of The Congo,2021-11-16,166388.0,120818.0,45570.0,2022-07-29
0,Democratic Republic Of The Congo,2022-02-22,795810.0,703306.0,420737.0,2022-07-29
0,Democratic Republic Of The Congo,2021-06-24,52856.0,44840.0,645.0,2022-07-29
0,Democratic Republic Of The Congo,2021-11-11,161762.0,118759.0,44789.0,2022-07-29
0,Democratic Republic Of The Congo,2022-02-15,695945.0,606108.0,339384.0,2022-07-29
0,Democratic Republic Of The Congo,2021-07-05,65567.0,64080.0,1487.0,2022-07-29
0,Democratic Republic Of The Congo,2021-06-28,59443.0,58675.0,768.0,2022-07-29
0,Democratic Republic Of The Congo,2021-11-09,153616.0,113921.0,39780.0,2022-07-29
0,Democratic Republic Of The Congo,2022-05-22,2431360.0,1895885.0,1189412.0,2022-07-29
0,Democratic Republic Of The Congo,2021-06-14,36939.0,34330.0,51.0,2022-07-29
0,Democratic Republic Of The Congo,2021-06-15,36939.0,34330.0,51.0,2022-07-29
0,Democratic Republic Of The Congo,2021-06-20,42951.0,40342.0,490.0,2022-07-29
0,Democratic Republic Of The Congo,2022-05-08,1017308.0,1771324.0,1064851.0,2022-07-29
0,Democratic Republic Of The Congo,2022-01-29,468253.0,372564.0,211035.0,2022-07-29
0,Democratic Republic Of The Congo,2021-06-10,31871.0,29262.0,28.0,2022-07-29
0,Democratic Republic Of The Congo,2021-08-23,87910.0,82039.0,5871.0,2022-07-29
0,Democratic Republic Of The Congo,2021-08-27,93140.0,82562.0,11156.0,2022-07-29
0,Democratic Republic Of The Congo,2022-05-15,1017308.0,1771324.0,1064851.0,2022-07-29
0,Democratic Republic Of The Congo,2021-05-31,23197.0,23197.0,21.0,2022-07-29
0,Democratic Republic Of The Congo,2021-06-17,36939.0,34330.0,51.0,2022-07-29
0,Democratic Republic Of The Congo,2022-02-09,528485.0,440134.0,253900.0,2022-07-29
0,Democratic Republic Of The Congo,2021-06-08,30571.0,27962.0,23.0,2022-07-29
0,Democratic Republic Of The Congo,2021-08-09,86244.0,81984.0,4260.0,2022-07-29
0,Democratic Republic Of The Congo,2022-01-20,393656.0,314160.0,166385.0,2022-07-29
0,Democratic Republic Of The Congo,2022-04-17,976302.0,853971.0,519397.0,2022-07-29
0,Democratic Republic Of The Congo,2021-05-21,15436.0,15436.0,2.0,2022-07-29
0,Democratic Republic Of The Congo,2021-08-20,86914.0,82017.0,4897.0,2022-07-29
0,Democratic Republic Of The Congo,2021-11-03,151795.0,112529.0,39351.0,2022-07-29
0,Democratic Republic Of The Congo,2021-05-18,11155.0,11155.0,0.0,2022-07-29
0,Democratic Republic Of The Congo,2021-07-26,81384.0,78871.0,2513.0,2022-07-29
0,Democratic Republic Of The Congo,2021-08-16,86244.0,81984.0,4260.0,2022-07-29
0,Democratic Republic Of The Congo,2022-05-01,1143186.0,1771324.0,1064851.0,2022-07-29
0,Democratic Republic Of The Congo,2021-05-24,18204.0,18204.0,17.0,2022-07-29
0,Democratic Republic Of The Congo,2021-10-29,148684.0,110521.0,38163.0,2022-07-29
0,Democratic Republic Of The Congo,2022-01-27,457160.0,371176.0,209949.0,2022-07-29
0,Democratic Republic Of The Congo,2021-05-26,19597.0,19597.0,20.0,2022-07-29
0,Democratic Republic Of The Congo,2021-07-24,81384.0,78871.0,2513.0,2022-07-29
0,Democratic Republic Of The Congo,2021-10-04,137488.0,100534.0,36954.0,2022-07-29
0,Democratic Republic Of The Congo,2021-12-29,333589.0,257013.0,117844.0,2022-07-29
