iso_code,date,country_name,total_doses,at_least_one_dose,fully_vaccinated,persons_booster_add_dose,date_accessed,date_week,is_latest_week_reported,manual_adjustment,is_data_error,to_remove,to_remove_1st,to_remove_2nd
QAT,2021-07-28,Qatar,3708621.0,2013080.0,1695541.0,0.0,2022-08-19,2021-07-30,0,0,0.0,0.0,0.0,0.0
QAT,2021-07-29,Qatar,3730856.0,2028988.0,1701868.0,0.0,2022-08-19,2021-07-30,0,0,0.0,0.0,0.0,0.0
QAT,2021-08-01,Qatar,3804298.0,2065408.0,1738890.0,0.0,2022-08-19,2021-08-06,0,0,0.0,0.0,0.0,0.0
QAT,2021-08-02,Qatar,3831811.0,2077049.0,1754762.0,0.0,2022-08-19,2021-08-06,0,0,0.0,0.0,0.0,0.0
QAT,2021-08-03,Qatar,3859284.0,2089771.0,1769513.0,0.0,2022-08-19,2021-08-06,0,0,0.0,0.0,0.0,0.0
QAT,2021-08-05,Qatar,3916863.0,2113896.0,1802967.0,0.0,2022-08-19,2021-08-06,0,0,0.0,0.0,0.0,0.0
QAT,2021-08-08,Qatar,3951518.0,2134729.0,1816789.0,0.0,2022-08-19,2021-08-13,0,0,0.0,0.0,0.0,0.0
QAT,2021-08-09,Qatar,3964535.0,2134729.0,1816789.0,0.0,2022-08-19,2021-08-13,0,0,0.0,0.0,0.0,0.0
QAT,2021-08-10,Qatar,3990966.0,2134729.0,1816789.0,0.0,2022-08-19,2021-08-13,0,0,0.0,0.0,0.0,0.0
QAT,2021-08-15,Qatar,4076666.0,2134729.0,1816789.0,0.0,2022-08-19,2021-08-20,0,0,0.0,0.0,0.0,0.0
QAT,2021-08-16,Qatar,4135062.0,2134729.0,1816789.0,0.0,2022-08-19,2021-08-20,0,0,0.0,0.0,0.0,0.0
QAT,2021-08-17,Qatar,4162791.0,2134729.0,1816789.0,0.0,2022-08-19,2021-08-20,0,0,0.0,0.0,0.0,0.0
QAT,2021-08-18,Qatar,4179382.0,2134729.0,1816789.0,0.0,2022-08-19,2021-08-20,0,0,0.0,0.0,0.0,0.0
QAT,2021-08-19,Qatar,4202478.0,2134729.0,1816789.0,0.0,2022-08-19,2021-08-20,0,0,0.0,0.0,0.0,0.0
QAT,2021-08-22,Qatar,4252387.0,2134729.0,1816789.0,0.0,2022-08-19,2021-08-27,0,0,0.0,0.0,0.0,0.0
QAT,2021-08-23,Qatar,4268255.0,2134729.0,1816789.0,0.0,2022-08-19,2021-08-27,0,0,0.0,0.0,0.0,0.0
QAT,2021-08-24,Qatar,4287922.0,2134729.0,1816789.0,0.0,2022-08-19,2021-08-27,0,0,0.0,0.0,0.0,0.0
QAT,2021-08-26,Qatar,4314791.0,2134729.0,1816789.0,0.0,2022-08-19,2021-08-27,0,0,0.0,0.0,0.0,0.0
QAT,2021-08-29,Qatar,4369584.0,2134729.0,1816789.0,0.0,2022-08-19,2021-09-03,0,0,0.0,0.0,0.0,0.0
QAT,2021-08-30,Qatar,4392745.0,2134729.0,1816789.0,0.0,2022-08-19,2021-09-03,0,0,0.0,0.0,0.0,0.0
QAT,2021-08-31,Qatar,4413329.0,2134729.0,1816789.0,0.0,2022-08-19,2021-09-03,0,0,0.0,0.0,0.0,0.0
QAT,2021-09-01,Qatar,4438210.0,2134729.0,1816789.0,0.0,2022-08-19,2021-09-03,0,0,0.0,0.0,0.0,0.0
QAT,2021-09-02,Qatar,4454401.0,2134729.0,1816789.0,0.0,2022-08-19,2021-09-03,0,0,0.0,0.0,0.0,0.0
QAT,2021-09-05,Qatar,4515730.0,2134729.0,1816789.0,0.0,2022-08-19,2021-09-10,0,0,0.0,0.0,0.0,0.0
QAT,2021-09-06,Qatar,4523990.0,2134729.0,1816789.0,0.0,2022-08-19,2021-09-10,0,0,0.0,0.0,0.0,0.0
QAT,2021-09-08,Qatar,4535813.0,2134729.0,1816789.0,0.0,2022-08-19,2021-09-10,0,0,0.0,0.0,0.0,0.0
QAT,2021-09-09,Qatar,4550682.0,2134729.0,1816789.0,0.0,2022-08-19,2021-09-10,0,0,0.0,0.0,0.0,0.0
QAT,2021-09-12,Qatar,4578600.0,2134729.0,1816789.0,0.0,2022-08-19,2021-09-17,0,0,0.0,0.0,0.0,0.0
QAT,2021-09-15,Qatar,4615678.0,2134729.0,1816789.0,0.0,2022-08-19,2021-09-17,0,0,0.0,0.0,0.0,0.0
QAT,2021-09-16,Qatar,4633897.0,2134729.0,1816789.0,0.0,2022-08-19,2021-09-17,0,0,0.0,0.0,0.0,0.0
QAT,2021-09-21,Qatar,4671615.0,2134729.0,1816789.0,0.0,2022-08-19,2021-09-24,0,0,0.0,0.0,0.0,0.0
QAT,2021-09-23,Qatar,4675941.0,2134729.0,1816789.0,0.0,2022-08-19,2021-09-24,0,0,0.0,0.0,0.0,0.0
QAT,2021-09-26,Qatar,4692503.0,2134729.0,1816789.0,0.0,2022-08-19,2021-10-01,0,0,0.0,0.0,0.0,0.0
QAT,2021-09-27,Qatar,4696753.0,2134729.0,1816789.0,0.0,2022-08-19,2021-10-01,0,0,0.0,0.0,0.0,0.0
QAT,2021-09-28,Qatar,4702517.0,2134729.0,1816789.0,0.0,2022-08-19,2021-10-01,0,0,0.0,0.0,0.0,0.0
QAT,2021-09-30,Qatar,4708867.0,2134729.0,1816789.0,0.0,2022-08-19,2021-10-01,0,0,0.0,0.0,0.0,0.0
QAT,2021-10-02,Qatar,4708867.0,2134729.0,1816789.0,0.0,2022-08-19,2021-10-08,0,0,0.0,0.0,0.0,0.0
QAT,2021-10-03,Qatar,4724998.0,2134729.0,1816789.0,0.0,2022-08-19,2021-10-08,0,0,0.0,0.0,0.0,0.0
QAT,2021-10-05,Qatar,4734750.0,2134729.0,1816789.0,0.0,2022-08-19,2021-10-08,0,0,0.0,0.0,0.0,0.0
QAT,2021-10-06,Qatar,4744058.0,2134729.0,1816789.0,0.0,2022-08-19,2021-10-08,0,0,0.0,0.0,0.0,0.0
QAT,2021-10-11,Qatar,4767210.0,2134729.0,1816789.0,0.0,2022-08-19,2021-10-15,0,0,0.0,0.0,0.0,0.0
QAT,2021-10-17,Qatar,4790350.0,2134729.0,1816789.0,0.0,2022-08-19,2021-10-22,0,0,0.0,0.0,0.0,0.0
QAT,2021-10-18,Qatar,4793618.0,2134729.0,1816789.0,0.0,2022-08-19,2021-10-22,0,0,0.0,0.0,0.0,0.0
QAT,2021-10-19,Qatar,4796589.0,2134729.0,1816789.0,0.0,2022-08-19,2021-10-22,0,0,0.0,0.0,0.0,0.0
QAT,2021-10-20,Qatar,4799513.0,2134729.0,1816789.0,0.0,2022-08-19,2021-10-22,0,0,0.0,0.0,0.0,0.0
QAT,2021-10-24,Qatar,4807293.0,2134729.0,1816789.0,0.0,2022-08-19,2021-10-29,0,0,0.0,0.0,0.0,0.0
QAT,2021-10-25,Qatar,4815431.0,2134729.0,1816789.0,0.0,2022-08-19,2021-10-29,0,0,0.0,0.0,0.0,0.0
QAT,2021-10-26,Qatar,4819051.0,2134729.0,1816789.0,0.0,2022-08-19,2021-10-29,0,0,0.0,0.0,0.0,0.0
QAT,2021-10-28,Qatar,4821695.0,2134729.0,1816789.0,0.0,2022-08-19,2021-10-29,0,0,0.0,0.0,0.0,0.0
QAT,2021-10-31,Qatar,4832023.0,2134729.0,1816789.0,0.0,2022-08-19,2021-11-05,0,0,0.0,0.0,0.0,0.0
QAT,2021-11-01,Qatar,4834881.0,2134729.0,1816789.0,0.0,2022-08-19,2021-11-05,0,0,0.0,0.0,0.0,0.0
QAT,2021-11-02,Qatar,4838632.0,2134729.0,1816789.0,0.0,2022-08-19,2021-11-05,0,0,0.0,0.0,0.0,0.0
QAT,2021-11-03,Qatar,4842210.0,,,0.0,2022-08-19,2021-11-05,0,0,0.0,0.0,0.0,0.0
QAT,2021-11-04,Qatar,4848914.0,,,0.0,2022-08-19,2021-11-05,0,0,0.0,0.0,0.0,0.0
QAT,2021-11-07,Qatar,4856503.0,,,0.0,2022-08-19,2021-11-12,0,0,0.0,0.0,0.0,0.0
QAT,2021-11-10,Qatar,4863433.0,,,0.0,2022-08-19,2021-11-12,0,0,0.0,0.0,0.0,0.0
QAT,2021-11-11,Qatar,4870836.0,,,0.0,2022-08-19,2021-11-12,0,0,0.0,0.0,0.0,0.0
QAT,2021-11-14,Qatar,4878413.0,,,0.0,2022-08-19,2021-11-19,0,0,0.0,0.0,0.0,0.0
QAT,2021-11-15,Qatar,4884108.0,,,0.0,2022-08-19,2021-11-19,0,0,0.0,0.0,0.0,0.0
QAT,2021-11-16,Qatar,4889583.0,,,0.0,2022-08-19,2021-11-19,0,0,0.0,0.0,0.0,0.0
QAT,2021-11-17,Qatar,4894936.0,,,0.0,2022-08-19,2021-11-19,0,0,0.0,0.0,0.0,0.0
QAT,2021-11-18,Qatar,4901128.0,,,0.0,2022-08-19,2021-11-19,0,0,0.0,0.0,0.0,0.0
QAT,2021-11-21,Qatar,4914918.0,,,0.0,2022-08-19,2021-11-26,0,0,0.0,0.0,0.0,0.0
QAT,2021-11-22,Qatar,4922055.0,,,0.0,2022-08-19,2021-11-26,0,0,0.0,0.0,0.0,0.0
QAT,2021-11-23,Qatar,4929613.0,,,0.0,2022-08-19,2021-11-26,0,0,0.0,0.0,0.0,0.0
QAT,2021-11-24,Qatar,4936861.0,,,0.0,2022-08-19,2021-11-26,0,0,0.0,0.0,0.0,0.0
QAT,2021-11-25,Qatar,4946060.0,,,0.0,2022-08-19,2021-11-26,0,0,0.0,0.0,0.0,0.0
QAT,2021-11-28,Qatar,4961912.0,,,0.0,2022-08-19,2021-12-03,0,0,0.0,0.0,0.0,0.0
QAT,2021-11-29,Qatar,4971477.0,,,0.0,2022-08-19,2021-12-03,0,0,0.0,0.0,0.0,0.0
QAT,2021-11-30,Qatar,4979699.0,,,0.0,2022-08-19,2021-12-03,0,0,0.0,0.0,0.0,0.0
QAT,2021-12-01,Qatar,4989421.0,,,0.0,2022-08-19,2021-12-03,0,0,0.0,0.0,0.0,0.0
QAT,2021-12-02,Qatar,4996503.0,,,0.0,2022-08-19,2021-12-03,0,0,0.0,0.0,0.0,0.0
QAT,2021-12-05,Qatar,5011447.0,,,130038.0,2022-08-19,2021-12-10,0,0,0.0,0.0,0.0,0.0
QAT,2021-12-08,Qatar,5035470.0,,,148742.0,2022-08-19,2021-12-10,0,0,0.0,0.0,0.0,0.0
QAT,2021-12-09,Qatar,5043480.0,,,154885.0,2022-08-19,2021-12-10,0,0,0.0,0.0,0.0,0.0
QAT,2021-12-12,Qatar,5059023.0,,,154885.0,2022-08-19,2021-12-17,0,0,0.0,0.0,0.0,0.0
QAT,2021-12-13,Qatar,5066606.0,,,172345.0,2022-08-19,2021-12-17,0,0,0.0,0.0,0.0,0.0
QAT,2021-12-14,Qatar,5077164.0,,,179084.0,2022-08-19,2021-12-17,0,0,0.0,0.0,0.0,0.0
QAT,2021-12-15,Qatar,5088710.0,,,184973.0,2022-08-19,2021-12-17,0,0,0.0,0.0,0.0,0.0
QAT,2021-12-16,Qatar,5098068.0,,,190544.0,2022-08-19,2021-12-17,0,0,0.0,0.0,0.0,0.0
QAT,2021-12-19,Qatar,5108730.0,,,198733.0,2022-08-19,2021-12-24,0,0,0.0,0.0,0.0,0.0
QAT,2021-12-20,Qatar,5118777.0,,,205355.0,2022-08-19,2021-12-24,0,0,0.0,0.0,0.0,0.0
QAT,2021-12-21,Qatar,5125842.0,,,210811.0,2022-08-19,2021-12-24,0,0,0.0,0.0,0.0,0.0
QAT,2021-12-23,Qatar,5132874.0,,,216503.0,2022-08-19,2021-12-24,0,0,0.0,0.0,0.0,0.0
QAT,2021-12-26,Qatar,5153010.0,,,232016.0,2022-08-19,2021-12-31,0,0,0.0,0.0,0.0,0.0
QAT,2021-12-27,Qatar,5172597.0,,,247631.0,2022-08-19,2021-12-31,0,0,0.0,0.0,0.0,0.0
QAT,2022-01-03,Qatar,5224040.0,,,290818.0,2022-08-19,2022-01-07,0,0,0.0,0.0,0.0,0.0
QAT,2022-01-04,Qatar,5235303.0,,,300246.0,2022-08-19,2022-01-07,0,0,0.0,0.0,0.0,0.0
QAT,2022-01-09,Qatar,5275659.0,,,331437.0,2022-08-19,2022-01-14,0,0,0.0,0.0,0.0,0.0
QAT,2022-01-10,Qatar,5279265.0,,,334581.0,2022-08-19,2022-01-14,0,0,0.0,0.0,0.0,0.0
QAT,2022-01-13,Qatar,5372222.0,,,418724.0,2022-08-19,2022-01-14,0,0,0.0,0.0,0.0,0.0
QAT,2022-01-17,Qatar,5447278.0,,,451476.0,2022-08-19,2022-01-21,0,0,0.0,0.0,0.0,0.0
QAT,2022-01-18,Qatar,5479206.0,,,514708.0,2022-08-19,2022-01-21,0,0,0.0,0.0,0.0,0.0
QAT,2022-01-19,Qatar,5513979.0,,,544281.0,2022-08-19,2022-01-21,0,0,0.0,0.0,0.0,0.0
QAT,2022-01-20,Qatar,5543839.0,,,544281.0,2022-08-19,2022-01-21,0,0,0.0,0.0,0.0,0.0
QAT,2022-01-23,Qatar,5589214.0,,,544281.0,2022-08-19,2022-01-28,0,0,0.0,0.0,0.0,0.0
QAT,2022-01-25,Qatar,5621332.0,,,544281.0,2022-08-19,2022-01-28,0,0,0.0,0.0,0.0,0.0
QAT,2022-01-26,Qatar,5655277.0,,,544281.0,2022-08-19,2022-01-28,0,0,0.0,0.0,0.0,0.0
QAT,2022-01-27,Qatar,5731330.0,,,737130.0,2022-08-19,2022-01-28,0,0,0.0,0.0,0.0,0.0
QAT,2022-01-30,Qatar,5783563.0,,,783801.0,2022-08-19,2022-02-04,0,0,0.0,0.0,0.0,0.0
QAT,2022-01-31,Qatar,5819013.0,,,815096.0,2022-08-19,2022-02-04,0,0,0.0,0.0,0.0,0.0
QAT,2022-02-01,Qatar,5850221.0,,,842943.0,2022-08-19,2022-02-04,0,0,0.0,0.0,0.0,0.0
QAT,2022-02-02,Qatar,5878254.0,2549559.0,2549559.0,867981.0,2022-08-19,2022-02-04,0,0,0.0,0.0,0.0,0.0
QAT,2022-02-06,Qatar,5878254.0,2552490.0,2552490.0,933930.0,2022-08-19,2022-02-11,0,0,0.0,0.0,0.0,0.0
QAT,2022-02-07,Qatar,5984713.0,2552490.0,2552490.0,955867.0,2022-08-19,2022-02-11,0,0,0.0,0.0,0.0,0.0
QAT,2022-02-09,Qatar,6016957.0,2555420.0,2555420.0,981898.0,2022-08-19,2022-02-11,0,0,0.0,0.0,0.0,0.0
QAT,2022-02-10,Qatar,6037870.0,2555420.0,2555420.0,998011.0,2022-08-19,2022-02-11,0,0,0.0,0.0,0.0,0.0
QAT,2022-02-13,Qatar,6071838.0,2558351.0,2558351.0,1025034.0,2022-08-19,2022-02-18,0,0,0.0,0.0,0.0,0.0
QAT,2022-02-14,Qatar,6105201.0,2558351.0,2558351.0,1052455.0,2022-08-19,2022-02-18,0,0,0.0,0.0,0.0,0.0
QAT,2022-02-15,Qatar,6123679.0,2558351.0,2558351.0,1067112.0,2022-08-19,2022-02-18,0,0,0.0,0.0,0.0,0.0
QAT,2022-02-16,Qatar,6123679.0,2561281.0,2561281.0,1067112.0,2022-08-19,2022-02-18,0,0,0.0,0.0,0.0,0.0
QAT,2022-02-17,Qatar,6161494.0,2564212.0,2564212.0,1097341.0,2022-08-19,2022-02-18,0,0,0.0,0.0,0.0,0.0
QAT,2022-02-20,Qatar,6198407.0,2567143.0,2567143.0,1126907.0,2022-08-19,2022-02-25,0,0,0.0,0.0,0.0,0.0
QAT,2022-02-21,Qatar,6222845.0,2570073.0,2570073.0,1146672.0,2022-08-19,2022-02-25,0,0,0.0,0.0,0.0,0.0
QAT,2022-02-22,Qatar,6241774.0,2573004.0,2573004.0,1161471.0,2022-08-19,2022-02-25,0,0,0.0,0.0,0.0,0.0
QAT,2022-02-27,Qatar,6241774.0,2575934.0,2575934.0,1215002.0,2022-08-19,2022-03-04,0,0,0.0,0.0,0.0,0.0
QAT,2022-03-03,Qatar,6355187.0,2575934.0,2575934.0,1252848.0,2022-08-19,2022-03-04,0,0,0.0,0.0,0.0,0.0
QAT,2022-03-06,Qatar,6398889.0,2575934.0,2575934.0,1285889.0,2022-08-19,2022-03-11,0,0,0.0,0.0,0.0,0.0
QAT,2022-03-07,Qatar,6414031.0,2581795.0,2581795.0,1297264.0,2022-08-19,2022-03-11,0,0,0.0,0.0,0.0,0.0
QAT,2022-03-08,Qatar,6427469.0,2584726.0,2584726.0,1307301.0,2022-08-19,2022-03-11,0,0,0.0,0.0,0.0,0.0
QAT,2022-03-09,Qatar,6438899.0,2584726.0,2584726.0,1315804.0,2022-08-19,2022-03-11,0,0,0.0,0.0,0.0,0.0
QAT,2022-03-10,Qatar,6449647.0,2584726.0,2584726.0,1323742.0,2022-08-19,2022-03-11,0,0,0.0,0.0,0.0,0.0
QAT,2022-03-13,Qatar,6474303.0,2587656.0,2587656.0,1340552.0,2022-08-19,2022-03-18,0,0,0.0,0.0,0.0,0.0
QAT,2022-03-15,Qatar,6481249.0,2587656.0,2587656.0,1345505.0,2022-08-19,2022-03-18,0,0,0.0,0.0,0.0,0.0
QAT,2022-03-16,Qatar,6486093.0,2587656.0,2587656.0,1349131.0,2022-08-19,2022-03-18,0,0,0.0,0.0,0.0,0.0
QAT,2022-03-17,Qatar,6502144.0,2590587.0,2590587.0,1360901.0,2022-08-19,2022-03-18,0,0,0.0,0.0,0.0,0.0
QAT,2022-03-20,Qatar,6538715.0,2590587.0,2590587.0,1386619.0,2022-08-19,2022-03-25,0,0,0.0,0.0,0.0,0.0
QAT,2022-03-21,Qatar,6548065.0,2593517.0,2593517.0,1393112.0,2022-08-19,2022-03-25,0,0,0.0,0.0,0.0,0.0
QAT,2022-03-23,Qatar,6565091.0,2593517.0,2593517.0,1404952.0,2022-08-19,2022-03-25,0,0,0.0,0.0,0.0,0.0
QAT,2022-03-24,Qatar,6575051.0,2593517.0,2593517.0,1411968.0,2022-08-19,2022-03-25,0,0,0.0,0.0,0.0,0.0
QAT,2022-03-27,Qatar,6597375.0,2593517.0,2593517.0,1426234.0,2022-08-19,2022-04-01,0,0,0.0,0.0,0.0,0.0
QAT,2022-03-28,Qatar,6597375.0,2599378.0,2599378.0,1426234.0,2022-08-19,2022-04-01,0,0,0.0,0.0,0.0,0.0
QAT,2022-03-29,Qatar,6607185.0,2599378.0,2599378.0,1433350.0,2022-08-19,2022-04-01,0,0,0.0,0.0,0.0,0.0
QAT,2022-03-30,Qatar,6619291.0,2599378.0,2599378.0,1441848.0,2022-08-19,2022-04-01,0,0,0.0,0.0,0.0,0.0
QAT,2022-04-03,Qatar,6619291.0,2602309.0,2602309.0,1463519.0,2022-08-19,2022-04-08,0,0,0.0,0.0,0.0,0.0
QAT,2022-04-04,Qatar,6652044.0,2602309.0,2602309.0,1463519.0,2022-08-19,2022-04-08,0,0,0.0,0.0,0.0,0.0
QAT,2022-04-05,Qatar,6656734.0,2602309.0,2602309.0,1466972.0,2022-08-19,2022-04-08,0,0,0.0,0.0,0.0,0.0
QAT,2022-04-06,Qatar,6661777.0,2602309.0,2602309.0,1470538.0,2022-08-19,2022-04-08,0,0,0.0,0.0,0.0,0.0
QAT,2022-04-14,Qatar,6694215.0,2602309.0,2602309.0,1493131.0,2022-08-19,2022-04-15,0,0,0.0,0.0,0.0,0.0
QAT,2022-04-24,Qatar,6694215.0,2611100.0,2611100.0,1523381.0,2022-08-19,2022-04-29,0,0,0.0,0.0,0.0,0.0
QAT,2022-05-12,Qatar,6793140.0,2617500.0,2617500.0,1558140.0,2022-08-19,2022-05-13,0,0,0.0,0.0,0.0,0.0
QAT,2022-05-15,Qatar,6805018.0,2617500.0,2617500.0,1570018.0,2022-08-19,2022-05-20,0,0,0.0,0.0,0.0,0.0
QAT,2022-05-17,Qatar,6807194.0,2617500.0,2617500.0,1572194.0,2022-08-19,2022-05-20,0,0,0.0,0.0,0.0,0.0
QAT,2022-05-18,Qatar,6832088.0,2623283.0,2623282.0,1585523.0,2022-08-19,2022-05-20,0,0,0.0,0.0,0.0,0.0
QAT,2022-05-19,Qatar,6838429.0,2624210.0,2624210.0,1590009.0,2022-08-19,2022-05-20,0,0,0.0,0.0,0.0,0.0
QAT,2022-05-22,Qatar,6852769.0,2626817.0,2626816.0,1599136.0,2022-08-19,2022-05-27,0,0,0.0,0.0,0.0,0.0
QAT,2022-05-23,Qatar,6855809.0,2627238.0,2627238.0,1601333.0,2022-08-19,2022-05-27,0,0,0.0,0.0,0.0,0.0
QAT,2022-05-24,Qatar,6858568.0,2627592.0,2627592.0,1603384.0,2022-08-19,2022-05-27,0,0,0.0,0.0,0.0,0.0
QAT,2022-05-25,Qatar,6864672.0,2628515.0,2628515.0,1607642.0,2022-08-19,2022-05-27,0,0,0.0,0.0,0.0,0.0
QAT,2022-05-26,Qatar,6869891.0,2629261.0,2629260.0,1611370.0,2022-08-19,2022-05-27,0,0,0.0,0.0,0.0,0.0
QAT,2022-05-29,Qatar,6880233.0,2631091.0,2631091.0,1618051.0,2022-08-19,2022-06-03,0,0,0.0,0.0,0.0,0.0
QAT,2022-05-30,Qatar,6883655.0,2631574.0,2631574.0,1620507.0,2022-08-19,2022-06-03,0,0,0.0,0.0,0.0,0.0
QAT,2022-06-01,Qatar,6890950.0,2632575.0,2632575.0,1625800.0,2022-08-19,2022-06-03,0,0,0.0,0.0,0.0,0.0
QAT,2022-06-02,Qatar,6895561.0,2633232.0,2633231.0,1629098.0,2022-08-19,2022-06-03,0,0,0.0,0.0,0.0,0.0
QAT,2022-06-05,Qatar,6904299.0,2634833.0,2634832.0,1634634.0,2022-08-19,2022-06-10,0,0,0.0,0.0,0.0,0.0
QAT,2022-06-06,Qatar,6906859.0,2635186.0,2635186.0,1636487.0,2022-08-19,2022-06-10,0,0,0.0,0.0,0.0,0.0
QAT,2022-06-07,Qatar,6909213.0,2635489.0,2635489.0,1638235.0,2022-08-19,2022-06-10,0,0,0.0,0.0,0.0,0.0
QAT,2022-06-09,Qatar,6918444.0,2636857.0,2636856.0,1644731.0,2022-08-19,2022-06-10,0,0,0.0,0.0,0.0,0.0
QAT,2022-06-12,Qatar,6928359.0,2638705.0,2638704.0,1650950.0,2022-08-19,2022-06-17,0,0,0.0,0.0,0.0,0.0
QAT,2022-06-13,Qatar,6931084.0,2639070.0,2639070.0,1652944.0,2022-08-19,2022-06-17,0,0,0.0,0.0,0.0,0.0
QAT,2022-06-14,Qatar,6933713.0,2639416.0,2639416.0,1654881.0,2022-08-19,2022-06-17,0,0,0.0,0.0,0.0,0.0
QAT,2022-06-16,Qatar,6943486.0,2640988.0,2640988.0,1661510.0,2022-08-19,2022-06-17,0,0,0.0,0.0,0.0,0.0
QAT,2022-06-19,Qatar,6949417.0,2640988.0,2640988.0,1667441.0,2022-08-19,2022-06-24,0,0,0.0,0.0,0.0,0.0
QAT,2022-06-20,Qatar,6957446.0,2643389.0,2643389.0,1670668.0,2022-08-19,2022-06-24,0,0,0.0,0.0,0.0,0.0
QAT,2022-06-22,Qatar,6961980.0,2644173.0,2644173.0,1673634.0,2022-08-19,2022-06-24,0,0,0.0,0.0,0.0,0.0
QAT,2022-06-23,Qatar,6964848.0,2644173.0,2644173.0,1676502.0,2022-08-19,2022-06-24,0,0,0.0,0.0,0.0,0.0
QAT,2022-06-26,Qatar,6972804.0,2646045.0,2646044.0,1680715.0,2022-08-19,2022-07-01,0,0,0.0,0.0,0.0,0.0
QAT,2022-06-27,Qatar,6974984.0,2646349.0,2646349.0,1682286.0,2022-08-19,2022-07-01,0,0,0.0,0.0,0.0,0.0
QAT,2022-06-29,Qatar,6976775.0,2646568.0,2646568.0,1683639.0,2022-08-19,2022-07-01,0,0,0.0,0.0,0.0,0.0
QAT,2022-06-30,Qatar,6981756.0,2646568.0,2646568.0,1688620.0,2022-08-19,2022-07-01,0,0,0.0,0.0,0.0,0.0
QAT,2022-07-03,Qatar,7249185.0,2732712.0,2732711.0,1783762.0,2022-08-19,2022-07-08,0,0,0.0,0.0,0.0,0.0
QAT,2022-07-04,Qatar,7251633.0,2733080.0,2733079.0,1785474.0,2022-08-19,2022-07-08,0,0,0.0,0.0,0.0,0.0
QAT,2022-07-05,Qatar,7253532.0,2733361.0,2733361.0,1786810.0,2022-08-19,2022-07-08,0,0,0.0,0.0,0.0,0.0
QAT,2022-07-06,Qatar,7257641.0,2734051.0,2734051.0,1789539.0,2022-08-19,2022-07-08,0,0,0.0,0.0,0.0,0.0
QAT,2022-07-07,Qatar,7261168.0,2734629.0,2734629.0,1791910.0,2022-08-19,2022-07-08,0,0,0.0,0.0,0.0,0.0
QAT,2022-07-10,Qatar,7269500.0,2736362.0,2736362.0,1796776.0,2022-08-19,2022-07-15,0,0,0.0,0.0,0.0,0.0
QAT,2022-07-17,Qatar,7280398.0,2738600.0,2738600.0,1803198.0,2022-08-19,2022-07-22,0,0,0.0,0.0,0.0,0.0
QAT,2022-07-19,Qatar,7302700.0,2743181.0,2743181.0,1816338.0,2022-08-19,2022-07-22,0,0,0.0,0.0,0.0,0.0
QAT,2022-07-27,Qatar,7318022.0,2743470.0,2747470.0,1827082.0,2022-08-19,2022-07-29,0,0,0.0,0.0,0.0,0.0
QAT,2022-08-02,Qatar,7337463.0,2751188.0,2751188.0,1835087.0,2022-08-19,2022-08-05,0,0,0.0,0.0,0.0,0.0
QAT,2022-08-07,Qatar,7339048.0,2751485.0,2751485.0,1836078.0,2022-08-19,2022-08-12,0,0,0.0,0.0,0.0,0.0
QAT,2022-08-09,Qatar,7353987.0,2755141.0,2755141.0,1843705.0,2022-08-19,2022-08-12,0,0,0.0,0.0,0.0,0.0
ROU,2021-02-09,Romania,857295.0,656827.0,200468.0,0.0,2022-08-19,2021-02-12,0,0,0.0,0.0,0.0,0.0
ROU,2021-02-23,Romania,1274421.0,886783.0,387638.0,0.0,2022-08-19,2021-02-26,0,0,0.0,0.0,0.0,0.0
ROU,2021-03-02,Romania,1832198.0,1179356.0,652842.0,0.0,2022-08-19,2021-03-05,0,0,0.0,0.0,0.0,0.0
ROU,2021-03-16,Romania,2526589.0,1751055.0,775534.0,0.0,2022-08-19,2021-03-19,0,0,0.0,0.0,0.0,0.0
ROU,2021-03-23,Romania,2918832.0,1943250.0,975582.0,0.0,2022-08-19,2021-03-26,0,0,0.0,0.0,0.0,0.0
ROU,2021-04-04,Romania,3312184.0,2113867.0,1198317.0,0.0,2022-08-19,2021-04-09,0,0,0.0,0.0,0.0,0.0
ROU,2021-04-11,Romania,3705075.0,2290710.0,1414365.0,0.0,2022-08-19,2021-04-16,0,0,0.0,0.0,0.0,0.0
ROU,2021-04-18,Romania,4239093.0,2632348.0,1606745.0,0.0,2022-08-19,2021-04-23,0,0,0.0,0.0,0.0,0.0
ROU,2021-04-25,Romania,4841492.0,3045086.0,1796406.0,0.0,2022-08-19,2021-04-30,0,0,0.0,0.0,0.0,0.0
ROU,2021-05-02,Romania,5344726.0,3356995.0,1987731.0,0.0,2022-08-19,2021-05-07,0,0,0.0,0.0,0.0,0.0
ROU,2021-05-09,Romania,6013819.0,3640452.0,2373367.0,0.0,2022-08-19,2021-05-14,0,0,0.0,0.0,0.0,0.0
ROU,2021-05-16,Romania,6781600.0,3938785.0,2842815.0,0.0,2022-08-19,2021-05-21,0,0,0.0,0.0,0.0,0.0
ROU,2021-05-23,Romania,7933094.0,4302904.0,3630190.0,0.0,2022-08-19,2021-05-28,0,0,0.0,0.0,0.0,0.0
ROU,2021-06-06,Romania,8407762.0,4445105.0,3962657.0,0.0,2022-08-19,2021-06-11,0,0,0.0,0.0,0.0,0.0
ROU,2021-06-13,Romania,8753264.0,4559392.0,4193872.0,0.0,2022-08-19,2021-06-18,0,0,0.0,0.0,0.0,0.0
