ID_NUMBER,COUNTRY,YEAR,CONTRACTYEAR,VACCINECODE,PRESENTATION,DOSAGENUMBER,SWITCH_VACCINE,SWITCH_WHEN,MANUFACTURER,COMMERCIALNAME,PROCUR_NUMBER,PROCUR_AUTHORITY,PROCUR_MECHANISM,CONTRACTLENGTH,OTHER_REGISTERED,PRICE_PER_DOSE,CURRENCY,VAT,VATPERCENT,FINALCOMMENT,COUNTRYSOURCE,INCOTERM,FUNDINGSOURCE,GVT_FINANCED,LEG_COMMENT,LEG_CREATEDBY,LEG_MODIFIEDBY,LEG_DATESTAMP,SOURCE
,KNA,2024,2023,COVID19,-4444,10.000000000,-2222,-2222,SII,-2222,-2222.000000000,NATIONAL_AUTHORITY,-4444,-2222,-2222,-2222.000000000,USD,-2222,-2222.000000000,-2222,NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,KNA,2024,2023,COVID19,-4444,10.000000000,-2222,-2222,SII,-2222,-2222.000000000,NATIONAL_AUTHORITY,COVAX,-2222,-2222,-2222.000000000,USD,-2222,-2222.000000000,-2222,NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,KNA,2024,2023,COVID19,-4444,10.000000000,-2222,-2222,SII,-2222,-2222.000000000,NATIONAL_AUTHORITY,DONATION,-2222,-2222,-2222.000000000,USD,-2222,-2222.000000000,-2222,NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,MCO,2024,2024,COVID19,VIAL,6.000000000,-4444,-4444,PFIZER,Automne hiver 2023/2024 : COMIRNATY omicron XBB.1.5. ADULTE Automne hiver 2024/2025 : COMIRNATY JN1 adulte,2880.000000000,NATIONAL_AUTHORITY,REGIONAL-POOL_PROCUREMENT,ONE_YEAR,-4444,19.000000000,EUR,YES,-4444.000000000,,NOT_COLLECTED,ND,CENTRAL_GOVERNMENT,-9999.000000000,,,,,EJRF
,NIC,2024,2024,COVID19,VIAL,6.000000000,-4444,-4444,PFIZER,Pfizer Cormirnaty,600000.000000000,NATIONAL_AUTHORITY,DONATION,-2222,-4444,-4444.000000000,USD,NO,-4444.000000000,,NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,SMR,2024,2024,COVID19,PREFILLED_SERYNGE,1.000000000,,,PFIZER,Comirnaty JN.1*IM 1 DOSE,600.000000000,NATIONAL_AUTHORITY,SELF_PROCUREMENT,SINGLE_DELIVERY,,19.690000000,EUR,NO,,,NOT_COLLECTED,EXW,CENTRAL_GOVERNMENT,-9999.000000000,,,,,EJRF
,CYM,2024,2024,COVID19,VIAL,5.000000000,-4444,-4444,MOD,Spikevax,500.000000000,NATIONAL_AUTHORITY,DONATION,-2222,-4444,-4444.000000000,USD,NO,-4444.000000000,-4444,NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,CYM,2024,2024,COVID19,VIAL,6.000000000,-4444,-4444,PFIZER,Comirnaty Omicron (XBB.15 10/dose),2880.000000000,NATIONAL_AUTHORITY,DONATION,-2222,-4444,-4444.000000000,USD,NO,-4444.000000000,-4444,NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,BDI,2024,2023,COVID19,VIAL,5.000000000,-4444,-4444,JVC,Janssen Vaccines,-4444.000000000,-4444,UNICEF_SD,FIVEPLUS_YEAR,-4444,-4444.000000000,-4444,-4444,-4444.000000000,-4444,NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,MDG,2024,2023,COVID19,-4444,1.000000000,-4444,-4444,PFIZER,Pfizer BioNTech - Comirnaty,43200.000000000,NATIONAL_AUTHORITY,-4444,-2222,Non,8.330000000,USD,NO,-4444.000000000,The country has received these vaccines from gavi Covax in 2024,NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,BTN,2024,2024,COVID19,VIAL,6.000000000,-4444,-4444,PFIZER,Pfizer BioNTech - Comirnaty,70000.000000000,NATIONAL_AUTHORITY,COVAX,ONE_YEAR,,-2222.000000000,USD,NO,,,NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,HKG,2024,2024,COVID19,PREFILLED_SERYNGE,1.000000000,-2222,-2222,MOD,Spikevax JN.1,110000.000000000,NATIONAL_AUTHORITY,SELF_PROCUREMENT,-2222,"Yes, Comirnaty JN.1 30mcg/dose",-2222.000000000,-2222,NO,,,NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,SAU,2024,2024,COVID19,AMPOULE,5.000000000,-4444,-4444,MOD,XBB1.5SPIKEVAX,540000.000000000,NATIONAL_AUTHORITY,SELF_PROCUREMENT,ONE_YEAR,Yes,37.000000000,SAR,NO,,,NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,ESP,2024,2021,COVID19,-4444,1.000000000,-2222,-2222,PFIZER,"Comirnaty, JN.1 y KP.2",9000000.000000000,NATIONAL_AUTHORITY,SELF_PROCUREMENT,FIVEPLUS_YEAR,-2222,-2222.000000000,-2222,-2222,-2222.000000000,There is a procurement contract through the EU JPA until 2026,NOT_COLLECTED,ND,CENTRAL_GOVERNMENT,-9999.000000000,,,,,EJRF
,CIV,2024,2024,COVID19,VIAL,6.000000000,-4444,-4444,PFIZER,Pfizer BioNTech - Comirnaty,28800.000000000,NATIONAL_AUTHORITY,UNICEF_SD,ONE_YEAR,-4444,6.750000000,USD,NO,-4444.000000000,-4444,NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,BHR,2024,2024,COVID19,VIAL,6.000000000,-4444,-4444,PFIZER,Pfizer BioNTech - Comirnaty XBB 1.5,102774.000000000,NATIONAL_AUTHORITY,SELF_PROCUREMENT,-2222,-4444,30.000000000,USD,NO,-4444.000000000,,NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,DNK,2024,2024,COVID19,-4444,1.000000000,-4444,-4444,MOD,Spikevax XBB. 1.5,152000.000000000,NATIONAL_AUTHORITY,OTHER,SINGLE_DELIVERY,-4444,-4444.000000000,DKK,NO,,-4444,NOT_COLLECTED,DDP,OTHER,-9999.000000000,,,,,EJRF
,DNK,2024,2023,COVID19,VIAL,6.000000000,-4444,-4444,PFIZER,Comirnaty JN. 1,1029600.000000000,NATIONAL_AUTHORITY,OTHER,FIVEPLUS_YEAR,-4444,-4444.000000000,-4444,-4444,-4444.000000000,"The number of doses is the amount delivered to vaccination sites for vaccination, not number of doses procured",NOT_COLLECTED,DDP,CENTRAL_GOVERNMENT,-9999.000000000,,,,,EJRF
,MAC,2024,2024,COVID19,VIAL,6.000000000,-4444,-4444,PFIZER,Comirnaty JN.1,23040.000000000,NATIONAL_AUTHORITY,SELF_PROCUREMENT,SINGLE_DELIVERY,-4444,-2222.000000000,-4444,-4444,-4444.000000000,"The price is confidential. We purchased 20,160 dose JN.1 monovalent mRNA vaccine for persons aged 12 years and older and 2,880 dose JN.1 monovalent mRNA for children 5 to 11 years.",NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,TLS,2024,2023,COVID19,VIAL,6.000000000,-4444,-4444,PFIZER,Pfizer BioNTech - Comirnaty,2880.000000000,NATIONAL_AUTHORITY,COVAX,-2222,No,6.750000000,USD,NO,0.000000000,none,NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,DJI,2024,2023,COVID19,-4444,6.000000000,,,PFIZER,Pfizer BioNTech - Comirnaty,17280.000000000,THIRD_PARTY,COVAX,-2222,,6.750000000,USD,,,,NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,GUY,2024,2023,COVID19,-4444,6.000000000,-4444,-4444,PFIZER,Pfizer BioNTech - Comirnaty,0.000000000,NATIONAL_AUTHORITY,COVAX,TWO_YEAR,0,11.000000000,USD,NO,-4444.000000000,-4444,NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,BEL,2024,2023,COVID19,VIAL,10.000000000,-4444,-4444,HIP,Bimervax,0.000000000,NATIONAL_AUTHORITY,OTHER,TWO_YEAR,Yes,-2222.000000000,EUR,YES,6.000000000,"Procurement via European Commission. Contract lasted until June 2024, however no more doses were delivered in 2024. ",NOT_COLLECTED,ND,CENTRAL_GOVERNMENT,-9999.000000000,,,,,EJRF
,BEL,2024,2021,COVID19,VIAL,6.000000000,-4444,-4444,PFIZER,Comirnaty JN.1,2472480.000000000,NATIONAL_AUTHORITY,OTHER,FIVE_YEAR,Yes,-2222.000000000,EUR,YES,6.000000000,Procurement via European Commission.,NOT_COLLECTED,ND,CENTRAL_GOVERNMENT,-9999.000000000,,,,,EJRF
,ISL,2024,2020,COVID19,VIAL,6.000000000,,,PFIZER,Comirnaty,120960.000000000,THIRD_PARTY,REGIONAL-POOL_PROCUREMENT,-2222,Yes - see https://www.lyfjastofnun.is/verd-og-greidsluthatttaka/lyfjaverdskra/,-2222.000000000,-2222,NO,,Still EU/HERA contracts,NOT_COLLECTED,DAP,CENTRAL_GOVERNMENT,-9999.000000000,,,,,EJRF
,NLD,2024,2023,COVID19,VIAL,6.000000000,-4444,-2222,PFIZER,Comirnaty JN1,3060000.000000000,NATIONAL_AUTHORITY,OTHER,FIVE_YEAR,,-2222.000000000,EUR,YES,9.000000000,,NOT_COLLECTED,DAP,CENTRAL_GOVERNMENT,-9999.000000000,,,,,EJRF
,NOR,2024,2020,COVID19,VIAL,6.000000000,-4444,-4444,PFIZER,Pfizer BioNTech - Comirnaty,1304640.000000000,NATIONAL_AUTHORITY,OTHER,FIVEPLUS_YEAR,Spikevax,-4444.000000000,-4444,-4444,-4444.000000000,,NOT_COLLECTED,DAP,CENTRAL_GOVERNMENT,-9999.000000000,,,,,EJRF
,COG,2024,2024,COVID19,VIAL,6.000000000,-4444,-4444,PFIZER,AD26.COV2-S,20000.000000000,OTHER,COVAX,-2222,-4444,-4444.000000000,-4444,NO,,,NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,MAC,2024,2024,COVID19,VIAL,3.000000000,-4444,-4444,PFIZER,COMIRNATY JN.1,1440.000000000,NATIONAL_AUTHORITY,SELF_PROCUREMENT,SINGLE_DELIVERY,-4444,-2222.000000000,-4444,-4444,-4444.000000000,"The price is confidential. We purchased 1,440 dose JN.1 monovalent mRNA vaccine for infants and children 6 months to 4 years.",NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,SYR,2024,2024,COVID19,VIAL,5.000000000,,,JVC,Janssen,91200.000000000,NATIONAL_AUTHORITY,UNICEF_SD,SINGLE_DELIVERY,,7.500000000,USD,NO,,,NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,AFG,2024,2024,COVID19,VIAL,5.000000000,-4444,-4444,BIOLOGICAL,Janseen,1012080.000000000,NATIONAL_AUTHORITY,UNICEF_SD,ONE_YEAR,-4444,0.690000000,USD,NO,-4444.000000000,,NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,OMN,2024,2024,COVID19,-4444,1.000000000,,,PFIZER,Pfizer BioNTech - Comirnaty,2800.000000000,NATIONAL_AUTHORITY,COVAX,TWO_YEAR,,-4444.000000000,OMR,NO,,,NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,BHS,2024,2024,COVID19,VIAL,6.000000000,-2222,-2222,PFIZER,Comirnaty,2000.000000000,NATIONAL_AUTHORITY,DONATION,-2222,-2222,-2222.000000000,-2222,NO,-2222.000000000,-2222,NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,GTM,2024,2023,COVID19,VIAL,0.000000000,-4444,-4444,ND,-4444,-4444.000000000,-4444,-4444,-4444,-4444,-4444.000000000,-4444,-4444,-4444.000000000,,NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,HND,2024,2024,COVID19,VIAL,6.000000000,-2222,-2222,PFIZER,Vacuna COVID 19 COMIRNATY JN.1,201600.000000000,NATIONAL_AUTHORITY,COVAX,ONE_YEAR,-2222,160.060000000,HNL,NO,-4444.000000000,-4444,NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,GMB,2024,2024,COVID19,VIAL,6.000000000,,,PFIZER,-4444,250560.000000000,NATIONAL_AUTHORITY,UNICEF_SD,ONE_YEAR,,81.940000000,USD,NO,,,NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,NIC,2024,2024,COVID19,VIAL,1.000000000,-4444,-4444,GRI,CONVACELL,3000000.000000000,NATIONAL_AUTHORITY,SELF_PROCUREMENT,-2222,-4444,-2222.000000000,-2222,NO,-2222.000000000,,NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,URY,2024,2023,COVID19,-4444,1.000000000,COVID19,2025-01-13T00:00:00Z,PFIZER,Pfizer BioNTech - Comirnaty,538560.000000000,NATIONAL_AUTHORITY,SELF_PROCUREMENT,-2222,-4444,-2222.000000000,USD,-2222,,,NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,VGB,2024,2024,COVID19,-4444,10.000000000,-4444,-4444,ASTRAZENACA,AstraZeneca - Vaxzevria,0.000000000,NATIONAL_AUTHORITY,-4444,-2222,,-2222.000000000,-4444,-2222,-2222.000000000,,NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,LUX,2024,2024,COVID19,VIAL,10.000000000,,,NOV,Nuvaxovid XBB.1.5,10.000000000,OTHER,OTHER,ONE_YEAR,,0.000000000,EUR,NO,,,NOT_COLLECTED,ND,CENTRAL_GOVERNMENT,-9999.000000000,,,,,EJRF
,LUX,2024,2021,COVID19,VIAL,6.000000000,,,PFIZER,Comirnaty JN1,13732.000000000,OTHER,REGIONAL-POOL_PROCUREMENT,FIVE_YEAR,,19.500000000,EUR,NO,,,NOT_COLLECTED,ND,CENTRAL_GOVERNMENT,-9999.000000000,,,,,EJRF
,SVN,2024,2020,COVID19,VIAL,10.000000000,-4444,-4444,PFIZER,Comirnaty JN.1 10 mikrogramov/odmerek koncentrat za disperzijo za injiciranje,4800.000000000,NATIONAL_AUTHORITY,OTHER,-2222,-4444,-2222.000000000,-4444,NO,-4444.000000000,,NOT_COLLECTED,DAP,CENTRAL_GOVERNMENT,-9999.000000000,,,,,EJRF
,SVN,2024,2020,COVID19,VIAL,3.000000000,-4444,-4444,PFIZER,Comirnaty KP.2 3 mikrogrami/odmerek koncentrat za disperzijo za injiciranje,1440.000000000,NATIONAL_AUTHORITY,OTHER,-2222,-4444,-2222.000000000,-4444,NO,-4444.000000000,,NOT_COLLECTED,DAP,CENTRAL_GOVERNMENT,-9999.000000000,,,,,EJRF
,SWE,2024,2023,COVID19,-4444,1.000000000,,,PFIZER,Pfizer BioNTech - Comirnaty JN.1,,,-4444,-2222,,,,,,,NOT_COLLECTED,,,-9999.000000000,,,,,EJRF
,SWE,2024,2023,COVID19,-4444,1.000000000,,,PFIZER,Pfizer BioNTech - Comirnaty KP.2,,,OTHER,-2222,,,,,,,NOT_COLLECTED,,,-9999.000000000,,,,,EJRF
,SWE,2024,2023,COVID19,PREFILLED_SERYNGE,1.000000000,,,PFIZER,Comirnaty XBB.1.5,,,-4444,-2222,,,,,,,NOT_COLLECTED,,,-9999.000000000,,,,,EJRF
,SWE,2024,2023,COVID19,PREFILLED_SERYNGE,1.000000000,,,NOV,Nuvaxovid XBB.1.5,,,OTHER,-2222,,,,,,,NOT_COLLECTED,,,-9999.000000000,,,,,EJRF
,TJK,2024,2023,COVID19,-4444,1.000000000,-4444,-4444,GRI,Sputnik V,-4444.000000000,-4444,COVAX,-2222,-4444,-4444.000000000,-4444,-4444,-4444.000000000,-4444,NOT_COLLECTED,NR,-4444,-9999.000000000,,,,,EJRF
,TJK,2024,2023,COVID19,-4444,10.000000000,-4444,-4444,MOD,Moderna - Spikevax,-4444.000000000,-4444,COVAX,-2222,-4444,-4444.000000000,-4444,-4444,-4444.000000000,-4444,NOT_COLLECTED,NR,-4444,-9999.000000000,,,,,EJRF
,TJK,2024,2023,COVID19,-4444,6.000000000,-4444,-4444,PFIZER,Pfizer BioNTech - Comirnaty,-4444.000000000,-4444,COVAX,-2222,-4444,-4444.000000000,-4444,-4444,-4444.000000000,-4444,NOT_COLLECTED,NR,-4444,-9999.000000000,,,,,EJRF
,TJK,2024,2023,COVID19,VIAL,1.000000000,-4444,-4444,SINOVAC,Sinovac - CoronaVac,-4444.000000000,-4444,COVAX,-2222,-4444,-4444.000000000,-4444,-4444,-4444.000000000,-4444,NOT_COLLECTED,NR,-4444,-9999.000000000,,,,,EJRF
,TJK,2024,2023,COVID19,VIAL,10.000000000,-4444,-4444,SII,SII - Covishield,-4444.000000000,-4444,COVAX,-2222,-4444,-4444.000000000,-4444,NO,-4444.000000000,-4444,NOT_COLLECTED,NR,-4444,-9999.000000000,,,,,EJRF
,TJK,2024,2023,COVID19,VIAL,5.000000000,-4444,-4444,JVC,Janssen COVID-19 vaccine. (Johnson$Johnson),-4444.000000000,-4444,COVAX,-2222,-4444,-4444.000000000,-4444,-4444,-4444.000000000,-4444,NOT_COLLECTED,NR,-4444,-9999.000000000,,,,,EJRF
,CMR,2024,2023,COVID19,VIAL,5.000000000,,,JVC,JANSSEN PHARMACEUTICA NV,,,COVAX,-2222,,,,YES,,,NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,COD,2024,2024,COVID19,-4444,5.000000000,-4444,-4444,JVC,Janssen Vaccines Corp.,0.000000000,NATIONAL_AUTHORITY,COVAX,-2222,NON,-4444.000000000,-4444,-4444,-4444.000000000,Rien à signaler ,NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,COD,2024,2024,COVID19,-4444,6.000000000,-4444,-4444,PFIZER,Pfiser,0.000000000,NATIONAL_AUTHORITY,COVAX,-2222,NON,-4444.000000000,-4444,NO,-4444.000000000,Rien à signaler,NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,GHA,2024,2024,COVID19,-4444,5.000000000,-4444,-4444,JVC,Janssen - Ad26.COV 2-S,8179200.000000000,NATIONAL_AUTHORITY,UNICEF_SD,-2222,-4444,7.500000000,USD,NO,-4444.000000000,-4444,NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,LSO,2024,2023,COVID19,-4444,5.000000000,,,JVC,Janssen - Ad26.COV 2-S,,,UNICEF_SD,TWO_YEAR,,7.500000000,USD,,,,NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,LSO,2024,2024,COVID19,VIAL,6.000000000,,,PFIZER,Pfizer BioNTech - Comirnaty,,,UNICEF_SD,FIVEPLUS_YEAR,,8.330000000,USD,,,,NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,MLI,2024,2023,COVID19,-4444,6.000000000,-4444,-4444,PFIZER,Pfizer BioNTech - Comirnaty,100800.000000000,SERVICE_PROVIDERS,UNICEF_SD,-2222,NON,6.750000000,USD,NO,-4444.000000000,-4444,NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,NER,2024,2023,COVID19,VIAL,5.000000000,-4444,-4444,JVC,JOHSON & JANSSEN,-4444.000000000,-4444,COVAX,TWO_YEAR,-4444,-4444.000000000,-4444,NO,-4444.000000000,,NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,SWZ,2024,2021,COVID19,VIAL,6.000000000,-4444,-4444,PFIZER,Pfizer-BioNTech COVID-19 vaccine,54600.000000000,NATIONAL_AUTHORITY,COVAX,-2222,No,-2222.000000000,-2222,NO,-4444.000000000,-2222,NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,TZA,2024,2023,COVID19,VIAL,6.000000000,-4444,-4444,PFIZER,Pfizer BioNTech - Comirnaty,-2222.000000000,NATIONAL_AUTHORITY,UNICEF_SD,FIVEPLUS_YEAR,-4444,6.750000000,USD,NO,-4444.000000000,COVID-19 vaccination depends on National deployment and respons plan ,NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,IRL,2024,2020,COVID19,VIAL,7.000000000,,,PFIZER,Comirnaty for 12 years & older,1249920.000000000,,SELF_PROCUREMENT,FIVEPLUS_YEAR,,-2222.000000000,-2222,-2222,-2222.000000000,Vaccine price is commercially sensitive information,NOT_COLLECTED,ND,CENTRAL_GOVERNMENT,-9999.000000000,,,,,EJRF
,IRL,2024,2020,COVID19,VIAL,3.000000000,,,PFIZER,Comirnaty for 6 months to 4 years,7680.000000000,,SELF_PROCUREMENT,FIVEPLUS_YEAR,,-2222.000000000,-2222,-2222,-2222.000000000,Vaccine price is commercially sensitive information,NOT_COLLECTED,ND,CENTRAL_GOVERNMENT,-9999.000000000,,,,,EJRF
,IRL,2024,2020,COVID19,VIAL,6.000000000,,,PFIZER,Comirnaty for 5 to 11 years,11520.000000000,,SELF_PROCUREMENT,FIVEPLUS_YEAR,,-2222.000000000,-2222,-2222,-2222.000000000,Vaccine price is commercially sensitive information,NOT_COLLECTED,ND,CENTRAL_GOVERNMENT,-9999.000000000,,,,,EJRF
,YEM,2024,2024,COVID19,VIAL,20.000000000,-4444,-4444,BIOLOGICAL,CORBEVAX,10800.000000000,OTHER,UNICEF_SD,-2222,No,-2222.000000000,-2222,-2222,-2222.000000000,No comment,NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,NZL,2024,2020,COVID19,VIAL,1.000000000,-4444,-4444,PFIZER,Comirnaty Omicron,1305000.000000000,NATIONAL_AUTHORITY,OTHER,FOUR_YEAR,-4444,-2222.000000000,NZD,NO,-4444.000000000,Vaccine is Covid-19 - Adult. Procurement mechanism is via National Authority,NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,NZL,2024,2020,COVID19,VIAL,10.000000000,-4444,-4444,PFIZER,Comirnaty Omicron,4800.000000000,NATIONAL_AUTHORITY,OTHER,FOUR_YEAR,-4444,-2222.000000000,NZD,NO,-4444.000000000,"Vaccine is Covid-19, Infant. Procurement mechanism is via National Authority",NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,NZL,2024,2020,COVID19,VIAL,0.000000000,-4444,-4444,PFIZER,Comirnaty Omicron,9600.000000000,NATIONAL_AUTHORITY,OTHER,FOUR_YEAR,-4444,-2222.000000000,NZD,NO,-4444.000000000,"Vaccine is Covid-19, Paediatric. Procurement mechanism is via National Authority",NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,BRA,2024,2024,COVID19,VIAL,6.000000000,-2222,-4444,PFIZER,-4444,17496800.000000000,NATIONAL_AUTHORITY,SELF_PROCUREMENT,TWO_YEAR,Covid JN1 - Moderna / Covid XBB - Serum,47.000000000,BRL,-2222,-4444.000000000,,NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,LBR,2024,2024,COVID19,VIAL,6.000000000,-4444,-4444,PFIZER,Pfizer BioNTech - Comirnaty,305280.000000000,OTHER,UNICEF_SD,ONE_YEAR,No,6.750000000,USD,NO,,"For English speaking Country, please make the comma as point for between figures",NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,MRT,2024,2023,COVID19,-4444,5.000000000,,,JVC,Janssen - Ad26.COV 2-S,-4444.000000000,NATIONAL_AUTHORITY,COVAX,-2222,-4444,-4444.000000000,-4444,-4444,-4444.000000000,,NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,TGO,2024,2023,COVID19,VIAL,6.000000000,-4444,-4444,PFIZER,Pfizer BioNTech - Comirnaty GVL PFE EU,17280.000000000,NATIONAL_AUTHORITY,-4444,-2222,-4444,12.150000000,USD,NO,-4444.000000000,-4444,NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,SOM,2024,2023,COVID19,VIAL,3.000000000,-2222,-2222,PFIZER,,1313900.000000000,NATIONAL_AUTHORITY,UNICEF_SD,FIVEPLUS_YEAR,-2222,-4444.000000000,-4444,-2222,-2222.000000000,This is a donation,NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,PNG,2024,2024,COVID19,VIAL,5.000000000,,,JVC,Janssen - Ad26.COV 2-S,50400.000000000,OTHER,COVAX,-2222,,7.500000000,USD,NO,,,NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,CRI,2024,2023,COVID19,VIAL,6.000000000,-4444,-2222,PFIZER,Bivalente,-2222.000000000,OTHER,PAHO_RF,-2222,Moderna,-2222.000000000,USD,-2222,-2222.000000000,-2222,NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,SVN,2024,2020,COVID19,VIAL,6.000000000,-4444,-4444,PFIZER,Comirnaty JN.1 30 mikrogramov/odmerek disperzija za injiciranje,92160.000000000,NATIONAL_AUTHORITY,OTHER,-2222,-4444,-4444.000000000,-4444,NO,-4444.000000000,,NOT_COLLECTED,DAP,CENTRAL_GOVERNMENT,-9999.000000000,,,,,EJRF
,SLE,2024,2024,COVID19,VIAL,6.000000000,-4444,-4444,PFIZER,Pfizer BioNTech - Comirnaty,100800.000000000,THIRD_PARTY,UNICEF_SD,-4444,-4444,6.750000000,USD,NO,-4444.000000000,-4444,NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,SLE,2024,2024,COVID19,-4444,5.000000000,-4444,-4444,JVC,Janssen - Ad26.COV 2-S,151200.000000000,THIRD_PARTY,UNICEF_SD,-4444,-4444,7.500000000,USD,NO,-4444.000000000,-4444,NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,HUN,2024,2024,COVID19,PREFILLED_SERYNGE,1.000000000,-4444,,MOD,Spikevax JN.1. 50 microgram,250000.000000000,NATIONAL_AUTHORITY,SELF_PROCUREMENT,ONE_YEAR,,18405.000000000,HUF,YES,5.000000000,,NOT_COLLECTED,DDP,CENTRAL_GOVERNMENT,-9999.000000000,,,,,EJRF
,HUN,2024,2024,COVID19,AMPOULE,10.000000000,-4444,,MOD,"Spikevax JN.1 0,1 ml",800.000000000,NATIONAL_AUTHORITY,SELF_PROCUREMENT,ONE_YEAR,,13292.500000000,HUF,YES,5.000000000,,NOT_COLLECTED,DDP,CENTRAL_GOVERNMENT,-9999.000000000,,,,,EJRF
,COL,2024,2024,COVID19,VIAL,5.000000000,-4444,-4444,PFIZER,"Spikevax,​",200.000000000,NATIONAL_AUTHORITY,PAHO_RF,TWO_YEAR,-4444,14.000000000,USD,NO,-4444.000000000,Convenio Marco 275 de 2011. OPS,NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,BEN,2024,2023,COVID19,VIAL,6.000000000,-4444,-4444,PFIZER,Pfizer BioNTech - Comirnaty,250560.000000000,NATIONAL_AUTHORITY,UNICEF_SD,-2222,-4444,6.750000000,USD,NO,-4444.000000000,-4444,NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
