COUNTRY,YEAR,REVISION_YEAR,COVERAGE_CATEGORY,VACCINECODE,TIMELYDOSES,AGEGROUP,TARGETDEFINITION,TARGETNUMBER,DOSES,PERCENTAGE,TARGETDEFINITION_CMT,TARGETNUMBER_CMT,DOSES_CMT,PERCENTAGE_CMT,LEG_SOURCECOMMENT,LEG_COMMENT,LEG_CREATEDBY,LEG_MODIFIEDBY,LEG_DATESTAMP,SOURCE
BHS,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_ELDERLY,-2222.000000000,-2222.000000000,-2222.000000000,,,,,,,,,,EJRF
BHS,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_ADULTS_CHRONIC,-2222.000000000,-2222.000000000,-2222.000000000,,,,,,,,,,EJRF
BHS,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,PW,-2222.000000000,-2222.000000000,-2222.000000000,,,,,,,,,,EJRF
BHS,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_HCW,-2222.000000000,-2222.000000000,-2222.000000000,,,,,,,,,,EJRF
BHS,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,OTHER_GROUPS,-2222.000000000,-2222.000000000,-2222.000000000,,,,,,,,,,EJRF
BHS,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,TOTAL,-2222.000000000,-2222.000000000,-2222.000000000,,,,,,,,,,EJRF
BHS,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,FEMALE,-2222.000000000,-2222.000000000,-2222.000000000,,,,,,,,,,EJRF
BHS,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,MALE,-2222.000000000,-2222.000000000,-2222.000000000,,,,,,,,,,EJRF
BGD,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,OTHER_GROUPS,-2222.000000000,-2222.000000000,-2222.000000000,,,,,,,,,,EJRF
BGD,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,TOTAL,170317076.000000000,20975.000000000,0.012315265,,,,,,,,,,EJRF
BGD,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,FEMALE,86742188.000000000,10705.000000000,0.012341169,,,,,,,,,,EJRF
BGD,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,MALE,83574888.000000000,10270.000000000,0.012288380,,,,,,,,,,EJRF
BGD,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_ELDERLY,-2222.000000000,-2222.000000000,-2222.000000000,,,,,,,,,,EJRF
BGD,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_HCW,-2222.000000000,-2222.000000000,-2222.000000000,,,,,,,,,,EJRF
BGD,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_ADULTS_CHRONIC,-2222.000000000,-2222.000000000,-2222.000000000,,,,,,,,,,EJRF
BGD,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,PW,-2222.000000000,-2222.000000000,-2222.000000000,,,,,,,,,,EJRF
BOL,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_ELDERLY,1307390.000000000,63069.000000000,4.824038734,,,,,,,,,,EJRF
BOL,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,FEMALE,-2222.000000000,161702.000000000,-2222.000000000,,,,,,,,,,EJRF
BOL,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,MALE,-2222.000000000,167894.000000000,-2222.000000000,,,,,,,,,,EJRF
BOL,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_ADULTS_CHRONIC,-2222.000000000,65977.000000000,-2222.000000000,,,,,,,,,,EJRF
BOL,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,PW,274096.000000000,4337.000000000,1.582292336,,,,,,,,,,EJRF
BOL,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_HCW,-2222.000000000,-2222.000000000,-2222.000000000,,,,,,,,,,EJRF
BOL,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,OTHER_GROUPS,-2222.000000000,-2222.000000000,-2222.000000000,,,,,,,,,,EJRF
BOL,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,TOTAL,12169501.000000000,329596.000000000,2.708377279,,,,,,,,,,EJRF
BWA,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,OTHER_GROUPS,-2222.000000000,0.000000000,-2222.000000000,,,,,,,,,,EJRF
BWA,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,TOTAL,-2222.000000000,0.000000000,-2222.000000000,,,,,,,,,,EJRF
BWA,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_ADULTS_CHRONIC,-2222.000000000,0.000000000,-2222.000000000,,,,,,,,,,EJRF
BWA,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,PW,-2222.000000000,0.000000000,-2222.000000000,,,,,,,,,,EJRF
BWA,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_HCW,-2222.000000000,0.000000000,-2222.000000000,,,,,,,,,,EJRF
BWA,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_ELDERLY,-2222.000000000,0.000000000,-2222.000000000,,,,,,,,,,EJRF
BWA,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,FEMALE,-2222.000000000,0.000000000,-2222.000000000,,,,,,,,,,EJRF
BWA,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,MALE,-2222.000000000,0.000000000,-2222.000000000,,,,,,,,,,EJRF
BRA,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_ELDERLY,34169614.000000000,4705455.000000000,13.770875492,,,,,,,,,,EJRF
BRA,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_ADULTS_CHRONIC,9150727.000000000,543757.000000000,5.942227323,,,,,,,,,,EJRF
BRA,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,PW,1903133.000000000,161375.000000000,8.479438904,,,,,,,,,,EJRF
BRA,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_HCW,7337807.000000000,700980.000000000,9.552990423,,,,,,,,,,EJRF
BRA,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,OTHER_GROUPS,17588242.000000000,2823881.000000000,-2222.000000000,,,,,,,,,,EJRF
BRA,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,TOTAL,-2222.000000000,12415520.000000000,-2222.000000000,,,,,,,,,,EJRF
BRA,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,FEMALE,-2222.000000000,-2222.000000000,-2222.000000000,,,,,,,,,,EJRF
BRA,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,MALE,-2222.000000000,-2222.000000000,-2222.000000000,,,,,,,,,,EJRF
BGR,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,PW,,,,,,,,,,,,,EJRF
BGR,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_HCW,,,,,,,,,,,,,EJRF
BGR,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_ADULTS_CHRONIC,,,,,,,,,,,,,EJRF
BGR,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,OTHER_GROUPS,,,,,,,,,,,,,EJRF
BGR,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,TOTAL,,,,,,,,,,,,,EJRF
BGR,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_ELDERLY,,,,,,,,,,,,,EJRF
CPV,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,PW,-2222.000000000,-2222.000000000,-2222.000000000,,,,,,,,,,EJRF
CPV,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_ADULTS_CHRONIC,-2222.000000000,-2222.000000000,-2222.000000000,,,,,,,,,,EJRF
CPV,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_ELDERLY,,,,,,,,,,,,,EJRF
CPV,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_HCW,-2222.000000000,-2222.000000000,-2222.000000000,,,,,,,,,,EJRF
CPV,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,OTHER_GROUPS,-2222.000000000,-2222.000000000,-2222.000000000,,,,,,,,,,EJRF
CPV,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,TOTAL,-2222.000000000,-2222.000000000,-2222.000000000,,,,,,,,,,EJRF
CPV,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,FEMALE,,,,,,,,,,,,,EJRF
CPV,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,MALE,,,,,,,,,,,,,EJRF
CMR,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_ELDERLY,2558976.000000000,3078.000000000,0.120000000,,,,,,,,,,EJRF
CMR,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_ADULTS_CHRONIC,1421653.000000000,1474.000000000,0.103682122,,,,,,,,,,EJRF
CMR,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,PW,-2222.000000000,-2222.000000000,-2222.000000000,,,,,,,,,,EJRF
CMR,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_HCW,284331.000000000,157.000000000,0.055217335,,,,,,,,,,EJRF
CMR,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,OTHER_GROUPS,,,,,,,,,,,,,EJRF
CMR,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,TOTAL,14074368.000000000,8548.000000000,0.060734521,,,,,,,,,,EJRF
CMR,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,FEMALE,6944489.000000000,3371.000000000,0.048542089,,,,,,,,,,EJRF
CMR,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,MALE,6814453.000000000,5177.000000000,0.075970881,,,,,,,,,,EJRF
TCD,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_ADULTS_CHRONIC,-4444.000000000,-4444.000000000,-4444.000000000,,,,,,,,,,EJRF
TCD,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,PW,-4444.000000000,-4444.000000000,-4444.000000000,,,,,,,,,,EJRF
TCD,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_HCW,-4444.000000000,-4444.000000000,-4444.000000000,,,,,,,,,,EJRF
TCD,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,OTHER_GROUPS,-4444.000000000,-4444.000000000,-4444.000000000,,,,,,,,,,EJRF
TCD,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,TOTAL,-4444.000000000,-4444.000000000,-4444.000000000,,,,,,,,,,EJRF
TCD,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,FEMALE,-4444.000000000,-4444.000000000,-4444.000000000,,,,,,,,,,EJRF
TCD,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,MALE,0.000000000,0.000000000,0.000000000,,,,,,,,,,EJRF
TCD,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_ELDERLY,-4444.000000000,-4444.000000000,-4444.000000000,,,,,,,,,,EJRF
HRV,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_ADULTS_CHRONIC,,,,,,,,,,,,,EJRF
HRV,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,PW,,,,,,,,,,,,,EJRF
HRV,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_HCW,,,,,,,,,,,,,EJRF
HRV,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,OTHER_GROUPS,,,,,,,,,,,,,EJRF
HRV,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,TOTAL,,,,,,,,,,,,,EJRF
HRV,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_ELDERLY,,,,,,,,,,,,,EJRF
CYP,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,PW,,,,,,,,,,,,,EJRF
CYP,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_HCW,,,,,,,,,,,,,EJRF
CYP,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,OTHER_GROUPS,,,,,,,,,,,,,EJRF
CYP,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,TOTAL,,,,,,,,,,,,,EJRF
CYP,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_ELDERLY,,,,,,,,,,,,,EJRF
CYP,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_ADULTS_CHRONIC,,,,,,,,,,,,,EJRF
COD,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_ELDERLY,-4444.000000000,-4444.000000000,-4444.000000000,,,,,,,,,,EJRF
COD,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_ADULTS_CHRONIC,-2222.000000000,-2222.000000000,-2222.000000000,,,,,,,,,,EJRF
COD,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,PW,-2222.000000000,-2222.000000000,-2222.000000000,,,,,,,,,,EJRF
COD,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_HCW,-2222.000000000,-2222.000000000,-2222.000000000,,,,,,,,,,EJRF
COD,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,OTHER_GROUPS,-4444.000000000,-4444.000000000,-4444.000000000,,,,,,,,,,EJRF
COD,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,TOTAL,-2222.000000000,-2222.000000000,-2222.000000000,,,,,,,,,,EJRF
COD,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,FEMALE,-2222.000000000,-2222.000000000,-2222.000000000,,,,,,,,,,EJRF
COD,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,MALE,-2222.000000000,-2222.000000000,-2222.000000000,,,,,,,,,,EJRF
DOM,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_ELDERLY,,,,,,,,,,,,,EJRF
DOM,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_ADULTS_CHRONIC,,,,,,,,,,,,,EJRF
DOM,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,PW,,,,,,,,,,,,,EJRF
DOM,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_HCW,,,,,,,,,,,,,EJRF
DOM,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,OTHER_GROUPS,,,,,,,,,,,,,EJRF
DOM,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,TOTAL,,,,,,,,,,,,,EJRF
DOM,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,FEMALE,,,,,,,,,,,,,EJRF
DOM,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,MALE,,,,,,,,,,,,,EJRF
EGY,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_ADULTS_CHRONIC,-2222.000000000,-2222.000000000,-2222.000000000,,,,,,,,,,EJRF
EGY,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,PW,-2222.000000000,-2222.000000000,-2222.000000000,,,,,,,,,,EJRF
EGY,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_HCW,-2222.000000000,-2222.000000000,-2222.000000000,,,,,,,,,,EJRF
EGY,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,OTHER_GROUPS,-2222.000000000,-2222.000000000,-2222.000000000,,,,,,,,,,EJRF
EGY,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,TOTAL,-2222.000000000,-2222.000000000,-2222.000000000,,,,,,,,,,EJRF
EGY,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,FEMALE,-2222.000000000,-2222.000000000,-2222.000000000,,,,,,,,,,EJRF
EGY,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,MALE,-2222.000000000,-2222.000000000,-2222.000000000,,,,,,,,,,EJRF
EGY,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_ELDERLY,-2222.000000000,-2222.000000000,-2222.000000000,,,,,,,,,,EJRF
SWZ,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,OTHER_GROUPS,-2222.000000000,-2222.000000000,-2222.000000000,,,,,,,,,,EJRF
SWZ,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,TOTAL,-2222.000000000,-2222.000000000,-2222.000000000,,,,,,,,,,EJRF
SWZ,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,FEMALE,-2222.000000000,-2222.000000000,-2222.000000000,,,,,,,,,,EJRF
SWZ,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,MALE,-2222.000000000,-2222.000000000,-2222.000000000,,,,,,,,,,EJRF
SWZ,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_ELDERLY,-2222.000000000,-2222.000000000,-2222.000000000,,,,,,,,,,EJRF
SWZ,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_ADULTS_CHRONIC,-2222.000000000,-2222.000000000,-2222.000000000,,,,,,,,,,EJRF
SWZ,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,PW,-2222.000000000,-2222.000000000,-2222.000000000,,,,,,,,,,EJRF
SWZ,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_HCW,-2222.000000000,-2222.000000000,-2222.000000000,,,,,,,,,,EJRF
FJI,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_ADULTS_CHRONIC,,-2222.000000000,,,,,,,,,,,EJRF
FJI,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,PW,-2222.000000000,-2222.000000000,-2222.000000000,,,,,,,,,,EJRF
FJI,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,OTHER_GROUPS,-4444.000000000,-4444.000000000,,,,,,,,,,,EJRF
FJI,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_HCW,-2222.000000000,-2222.000000000,-2222.000000000,,,,,,,,,,EJRF
FJI,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_ELDERLY,,,-2222.000000000,,,,,,,,,,EJRF
FJI,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,TOTAL,-2222.000000000,-2222.000000000,-2222.000000000,,,,,,,,,,EJRF
FJI,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,FEMALE,-2222.000000000,-2222.000000000,-2222.000000000,,,,,,,,,,EJRF
FJI,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,MALE,-2222.000000000,-2222.000000000,-2222.000000000,,,,,,,,,,EJRF
GAB,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,OTHER_GROUPS,-2222.000000000,-2222.000000000,-2222.000000000,,,,,,,,,,EJRF
GAB,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,TOTAL,-2222.000000000,-2222.000000000,-2222.000000000,,,,,,,,,,EJRF
GAB,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,FEMALE,-2222.000000000,-2222.000000000,-2222.000000000,,,,,,,,,,EJRF
GAB,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,MALE,-2222.000000000,-2222.000000000,-2222.000000000,,,,,,,,,,EJRF
GAB,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_ELDERLY,-2222.000000000,-2222.000000000,-2222.000000000,,,,,,,,,,EJRF
GAB,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_ADULTS_CHRONIC,-2222.000000000,-2222.000000000,-2222.000000000,,,,,,,,,,EJRF
GAB,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,PW,-2222.000000000,-2222.000000000,-2222.000000000,,,,,,,,,,EJRF
GAB,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_HCW,-2222.000000000,-2222.000000000,-2222.000000000,,,,,,,,,,EJRF
GMB,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_ELDERLY,-2222.000000000,4716.000000000,-2222.000000000,,,,,,,,,,EJRF
GMB,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_ADULTS_CHRONIC,-2222.000000000,-2222.000000000,-2222.000000000,,,,,,,,,,EJRF
GMB,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,PW,-2222.000000000,-2222.000000000,-2222.000000000,,,,,,,,,,EJRF
GMB,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_HCW,-2222.000000000,130.000000000,-2222.000000000,,,,,,,,,,EJRF
GMB,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,OTHER_GROUPS,,,,,,,,,,,,,EJRF
GMB,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,TOTAL,4716.000000000,2477.000000000,52.523324852,,,,,,,,,,EJRF
GMB,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,FEMALE,2403.000000000,1434.000000000,59.675405743,,,,,,,,,,EJRF
GMB,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,MALE,2313.000000000,1043.000000000,45.092952875,,,,,,,,,,EJRF
GEO,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_ADULTS_CHRONIC,,,,,,,,,,,,,EJRF
GEO,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,PW,-4444.000000000,-4444.000000000,-4444.000000000,,,,,,,,,,EJRF
GEO,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_HCW,-4444.000000000,0.000000000,-4444.000000000,,,,,,,,,,EJRF
GEO,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,OTHER_GROUPS,-4444.000000000,-4444.000000000,-4444.000000000,,,,,,,,,,EJRF
GEO,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,TOTAL,-4444.000000000,0.000000000,-4444.000000000,,,,,,,,,,EJRF
GEO,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_ELDERLY,0.000000000,0.000000000,-4444.000000000,,,,,,,,,,EJRF
DEU,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_HCW,,,,,,,,,,,,,EJRF
DEU,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_ELDERLY,,,,,,,,,,,,,EJRF
DEU,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,OTHER_GROUPS,,,,,,,,,,,,,EJRF
DEU,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,TOTAL,,,,,,,,,,,,,EJRF
DEU,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_ADULTS_CHRONIC,,,,,,,,,,,,,EJRF
DEU,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,PW,,,,,,,,,,,,,EJRF
GHA,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_ELDERLY,-2222.000000000,-2222.000000000,-2222.000000000,,,,,,,,,,EJRF
GHA,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_ADULTS_CHRONIC,-2222.000000000,-2222.000000000,-2222.000000000,,,,,,,,,,EJRF
GHA,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,PW,-2222.000000000,-2222.000000000,-2222.000000000,,,,,,,,,,EJRF
GHA,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_HCW,-2222.000000000,-2222.000000000,-2222.000000000,,,,,,,,,,EJRF
GHA,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,OTHER_GROUPS,-2222.000000000,-2222.000000000,-2222.000000000,,,,,,,,,,EJRF
GHA,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,TOTAL,21340009.000000000,15168392.000000000,71.079595140,,,,,,,,,,EJRF
GHA,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,FEMALE,-2222.000000000,-2222.000000000,-2222.000000000,,,,,,,,,,EJRF
GHA,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,MALE,-2222.000000000,-2222.000000000,-2222.000000000,,,,,,,,,,EJRF
GRC,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,OTHER_GROUPS,,,,,,,,,,,,,EJRF
GRC,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,TOTAL,,,,,,,,,,,,,EJRF
