COUNTRY,YEAR,REPORTING_PERIOD,SOURCE,VACCINE_TYPE,GENDER,AGEGROUP,CUSTOM_AGEGROUP,AGEGROUP_CUSTOM_CLEAN,TOTAL_POP,TARGET_POP,TARGET_GROUP,NUMBER_TARGET,N_VACC_DOSE1,N_VACC_LAST_DOSE,N_VACC_BOOSTER_DOSE,N_VACC_BOOSTER_DOSE_2,N_VACC_UNKNOWN,N_VACC_TOTAL_DOSES,COMMENTS,WEBINCLUDED
ISL,2021,4,TESSY,ASZ-AZD1222-1,,UNKNOWN,,,,,,-4444,0,0,0,,0,,,True
HUN,2021,4,TESSY,ASZ-AZD1222-1,,70_79_YEARS,,,,,,859765,52947,174,26,,0,,,True
HRV,2021,4,TESSY,PFI-COMIRNATY-1,,25_49_YEARS,,,,,,1319478,50156,52235,80578,,26,,,True
LTU,2021,4,TESSY,MOC-MRNA-1273-1,,18_24_YEARS,,,,,,209209,1061,530,1735,,0,,,True
ITA,2021,4,TESSY,PFI-COMIRNATY-1,,25_49_YEARS,,,,,,18920355,1158858,1106304,2768118,,0,,,True
HUN,2021,4,TESSY,MOC-MRNA-1273-1,,18_24_YEARS,,,,,,741094,2962,728,5568,,0,,,True
ESP,2021,4,TESSY,PFI-COMIRNATY-1,,70_79_YEARS,,,,,,3984504,168054,112820,83883,,0,,,True
ESP,2021,4,TESSY,MOC-MRNA-1273-1,,UNKNOWN,,,,,,-4444,0,0,0,,0,,,True
LVA,2021,4,TESSY,PFI-COMIRNATY-1,,60_69_YEARS,,,,,,241651,4622,4590,14859,,0,,,True
SVN,2021,4,TESSY,MOC-MRNA-1273-1,,60_69_YEARS,,,,,,278944,2733,192,2436,,0,,,True
LTU,2021,4,TESSY,MOC-MRNA-1273-1,,GTEQ_80_YEARS,,,,,,164546,8891,5907,605,,0,,,True
BGR,2021,4,TESSY,MOC-MRNA-1273-1,,25_49_YEARS,,,,,,2402352,13908,8441,16852,,0,,,True
LUX,2021,4,TESSY,JAP-AD26-COV-2.5-1,,70_79_YEARS,,,,,,38352,8,8,4,,0,,,True
FRA,2021,4,TESSY,ASZ-AZD1222-1,,,,,,67320216,,,2666989,11583,0,,0,,,
BEL,2021,4,TESSY,MOC-MRNA-1273-1,,70_79_YEARS,,,,,,924351,21197,1253,15500,,0,,,True
SVN,2021,4,TESSY,MOC-MRNA-1273-1,,18_24_YEARS,,,,,,141225,20,22,83,,0,,,True
ISR,2021,4,TESSY,PFI-COMIRNATY-1,,,,,,,HW,-4444,0,0,0,,0,,,
CZE,2021,4,TESSY,PFI-COMIRNATY-1,,18_24_YEARS,,,,,,671799,22442,22898,104940,,0,,,True
BEL,2021,4,TESSY,MOC-MRNA-1273-1,,,,,,,HW,522147,27518,24032,0,,0,,,
GRC,2021,4,TESSY,ASZ-AZD1222-1,,GTEQ_80_YEARS,,,,,,773240,10299,0,,,0,,,True
ISR,2021,4,TESSY,PFI-COMIRNATY-1,,50_59_YEARS,,,,,,849966,747572,697050,13719,,0,,,True
ITA,2021,4,TESSY,PFI-COMIRNATY-1,,,,,,,RES_LONG_TERM,-4444,0,0,0,,988104,,,
ISL,2021,4,TESSY,ASZ-AZD1222-1,,18_24_YEARS,,,,,,34868,1598,0,0,,0,,,True
FIN,2021,4,TESSY,PFI-COMIRNATY-1,,18_24_YEARS,,,,,,432594,13752,16761,83522,,0,,,True
AUT,2021,4,TESSY,ASZ-AZD1222-1,,60_69_YEARS,,,,,,1016016,58697,33,9,,0,,,True
ISL,2021,4,TESSY,PFI-COMIRNATY-1,,GTEQ_80_YEARS,,,,,,12602,13379,13008,310,,0,,,True
HRV,2021,4,TESSY,MOC-MRNA-1273-1,,,,,,,RES_LONG_TERM,-4444,0,0,0,,0,,,
ISR,2021,4,TESSY,PFI-COMIRNATY-1,,UNKNOWN,,,,,,-4444,212,275,0,,0,,,True
CZE,2021,4,TESSY,MOC-MRNA-1273-1,,,,,,,HW,354319,10918,5136,7259,,0,,,
UKR,2021,4,TESSY,PFI-COMIRNATY-1,,UNKNOWN,,,,,,-4444,39383,67055,57036,,0,,,True
ESP,2021,4,TESSY,MOC-MRNA-1273-1,,18_24_YEARS,,,,,,3303575,35799,34813,354183,,0,,,True
MLT,2021,4,TESSY,ASZ-AZD1222-1,,50_59_YEARS,,,,,,59168,7968,25,0,,0,,,True
FIN,2021,4,TESSY,PFI-COMIRNATY-1,,25_49_YEARS,,,,,,1728083,82812,76119,425221,,0,,,True
LVA,2021,4,TESSY,MOC-MRNA-1273-1,,,,,,,RES_LONG_TERM,12293,109,100,2613,,0,,,
ITA,2021,4,TESSY,ASZ-AZD1222-1,,18_24_YEARS,,,,,,4121339,47696,17,0,,0,,,True
HUN,2021,4,TESSY,PFI-COMIRNATY-1,,18_24_YEARS,,,,,,741094,30547,22039,61179,,0,,,True
LUX,2021,4,TESSY,JAP-AD26-COV-2.5-1,,25_49_YEARS,,,,,,239349,309,313,38,,0,,,True
GRC,2021,4,TESSY,ASZ-AZD1222-1,,70_79_YEARS,,,,,,1003958,30237,1,,,0,,,True
MDA,2021,4,TESSY,PFI-COMIRNATY-1,,,,,,,HW,0,9271,211,5412,,0,,,
CZE,2021,4,TESSY,MOC-MRNA-1273-1,,,,,,,RES_LONG_TERM,180174,24070,15463,2963,,0,,,
HRV,2021,4,TESSY,PFI-COMIRNATY-1,,70_79_YEARS,,,,,,364156,58221,19669,43490,,95,,,True
GEO,2021,4,TESSY,ASZ-AZD1222-1,,,,,,-4444,,,6921,8,4,,0,,,
LUX,2021,4,TESSY,MOC-MRNA-1273-1,,GTEQ_80_YEARS,,,,,,24925,394,152,1471,,0,,,True
IRL,2021,4,TESSY,PFI-COMIRNATY-1,,50_59_YEARS,,,,,,606007,39028,37850,41353,,0,,,True
HRV,2021,4,TESSY,ASZ-AZD1222-1,,,,,,,RES_LONG_TERM,-4444,0,0,0,,0,,,
MLT,2021,4,TESSY,MOC-MRNA-1273-1,,UNKNOWN,,,,,,-4444,0,0,0,,0,,,True
ITA,2021,4,TESSY,MOC-MRNA-1273-1,,50_59_YEARS,,,,,,9414195,148679,153792,1975757,,449,,,True
BEL,2021,4,TESSY,ASZ-AZD1222-1,,18_24_YEARS,,,,,,930629,24712,14,0,,0,,,True
SVN,2021,4,TESSY,ASZ-AZD1222-1,,60_69_YEARS,,,,,,278944,29481,5,0,,0,,,True
MNE,2021,4,TESSY,BIB-INAC-SARS2-1,,,,,,-4444,,,14388,1063,0,,0,,,
CZE,2021,4,TESSY,ASZ-AZD1222-1,,50_59_YEARS,,,,,,1339737,21231,132,28,,0,,,True
IRL,2021,4,TESSY,PFI-COMIRNATY-1,,70_79_YEARS,,,,,,322167,121525,17825,13950,,0,,,True
IRL,2021,4,TESSY,PFI-COMIRNATY-1,,,,,,,HW,250000,134368,131696,10888,,0,,,
UKR,2021,4,TESSY,SIN-CORONAVAC-1,,,,,,-4444,,,220990,315347,10835,,0,,,
HUN,2021,4,TESSY,BIB-INAC-SARS2-1,,70_79_YEARS,,,,,,859765,237539,161832,1661,,0,,,True
ITA,2021,4,TESSY,ASZ-AZD1222-1,,70_79_YEARS,,,,,,5968373,402435,113,0,,0,,,True
ISL,2021,4,TESSY,MOC-MRNA-1273-1,,,,,,,HW,22845,2118,2074,289,,0,,,
MNE,2021,4,TESSY,ASZ-AZD1222-1,,GTEQ_80_YEARS,,,,,,-4444,256,0,0,,0,,,True
CYP,2021,4,TESSY,MOC-MRNA-1273-1,,,,,,,HW,-4444,16,15,26,,0,,,
MNE,2021,4,TESSY,GRI-SPUTNIKV-1,,18_24_YEARS,,,,,,-4444,88,75,0,,0,,,True
IRL,2021,4,TESSY,MOC-MRNA-1273-1,,,,,,4964440,,,28986,14868,124704,,0,,,
ESP,2021,4,TESSY,MOC-MRNA-1273-1,,,,,,,HW,2180000,151982,117966,121141,,0,,,
DNK,2021,4,TESSY,ASZ-AZD1222-1,,70_79_YEARS,,,,,,564390,212,5,1,,0,,,True
PRT,2021,4,TESSY,PFI-COMIRNATY-1,,18_24_YEARS,,,,,,775701,19458,19140,161290,,102,,,True
CYP,2021,4,TESSY,MOC-MRNA-1273-1,,UNKNOWN,,,,,,,2111,1,,,,,,True
HUN,2021,4,TESSY,MOC-MRNA-1273-1,,25_49_YEARS,,,,,,3490565,21895,5171,28558,,0,,,True
MLT,2021,4,TESSY,PFI-COMIRNATY-1,,GTEQ_80_YEARS,,,,,,21689,21426,18246,141,,0,,,True
PRT,2021,4,TESSY,ASZ-AZD1222-1,,UNKNOWN,,,,,,-4444,9,1,0,,0,,,True
CYP,2021,4,TESSY,ASZ-AZD1222-1,,UNKNOWN,,,,,,-4444,0,0,0,,0,,,True
POL,2021,4,TESSY,MOC-MRNA-1273-1,,GTEQ_80_YEARS,,,,,,1685759,50706,37434,2395,,0,,,True
ESP,2021,4,TESSY,PFI-COMIRNATY-1,,18_24_YEARS,,,,,,3303575,83959,79898,324322,,0,,,True
BEL,2021,4,TESSY,ASZ-AZD1222-1,,50_59_YEARS,,,,,,1591660,64425,44,0,,0,,,True
ROU,2021,4,TESSY,MOC-MRNA-1273-1,,,,,,19328838,,,170743,83076,49451,,0,,,
SWE,2021,4,TESSY,ASZ-AZD1222-1,,50_59_YEARS,,,,,,1297863,54706,13,0,,0,,,True
SMR,2021,4,TESSY,GRI-SPUTNIKV-1,,60_69_YEARS,,,,,,4311,1912,239,123,,0,,,True
NLD,2021,4,TESSY,ASZ-AZD1222-1,,,,,,17407585,,,574277,384,0,,0,,,
MLT,2021,4,TESSY,PFI-COMIRNATY-1,,70_79_YEARS,,,,,,44918,29852,9477,342,,0,,,True
FIN,2021,4,TESSY,ASZ-AZD1222-1,,60_69_YEARS,,,,,,716579,101533,79,3,,0,,,True
PRT,2021,4,TESSY,PFI-COMIRNATY-1,,60_69_YEARS,,,,,,1299674,55103,42167,185629,,222,,,True
MNE,2021,4,TESSY,GRI-SPUTNIKV-1,,70_79_YEARS,,,,,,-4444,465,217,0,,0,,,True
HUN,2021,4,TESSY,BIB-INAC-SARS2-1,,,,,,9769526,,,553321,365302,26589,,0,,,
SMR,2021,4,TESSY,GRI-SPUTNIKV-1,,70_79_YEARS,,,,,,3123,2240,1361,144,,0,,,True
EST,2021,4,TESSY,PFI-COMIRNATY-1,,70_79_YEARS,,,,,,111342,28714,12280,7093,,0,,,True
SMR,2021,4,TESSY,PFI-COMIRNATY-1,,GTEQ_80_YEARS,,,,,,2118,874,444,310,,0,,,True
SMR,2021,4,TESSY,GRI-SPUTNIKV-1,,,,,,,HW,934,755,666,0,,0,,,
IRL,2021,4,TESSY,ASZ-AZD1222-1,,70_79_YEARS,,,,,,322167,1855,4,0,,0,,,True
MLT,2021,4,TESSY,MOC-MRNA-1273-1,,,,,,,HW,12400,23,2,0,,0,,,
DNK,2021,4,TESSY,PFI-COMIRNATY-1,,70_79_YEARS,,,,,,564390,100973,61338,12039,,0,,,True
LVA,2021,4,TESSY,PFI-COMIRNATY-1,,,,,,,RES_LONG_TERM,12293,45,19,303,,0,,,
AUT,2021,4,TESSY,PFI-COMIRNATY-1,,GTEQ_80_YEARS,,,,,,474047,343325,259053,19812,,0,,,True
MLT,2021,4,TESSY,ASZ-AZD1222-1,,,,,,514564,,,70122,193,2,,0,,,
MNE,2021,4,TESSY,BIB-INAC-SARS2-1,,18_24_YEARS,,,,,,-4444,142,198,0,,0,,,True
LUX,2021,4,TESSY,ASZ-AZD1222-1,,18_24_YEARS,,,,,,52409,522,0,0,,0,,,True
BGR,2021,4,TESSY,MOC-MRNA-1273-1,,UNKNOWN,,,,,,-4444,67,14,0,,0,,,True
HUN,2021,4,TESSY,BIB-INAC-SARS2-1,,18_24_YEARS,,,,,,741094,2210,1924,2449,,0,,,True
HRV,2021,4,TESSY,ASZ-AZD1222-1,,25_49_YEARS,,,,,,1319478,11602,208,8,,1,,,True
HRV,2021,4,TESSY,MOC-MRNA-1273-1,,,,,,4058165,,,58326,23352,42078,,51,,,
LUX,2021,4,TESSY,ASZ-AZD1222-1,,,,,,,HW,16915,3082,4,0,,0,,,
MKD,2021,4,TESSY,GRI-SPUTNIKV-1,,,,,,-4444,,,2986,740,0,,0,,,
POL,2021,4,TESSY,PFI-COMIRNATY-1,,,,,,37958138,,,3831877,2973865,4216214,,0,,,
CZE,2021,4,TESSY,PFI-COMIRNATY-1,,UNKNOWN,,,,,,,33,20,,,,,,True
EST,2021,4,TESSY,ASZ-AZD1222-1,,25_49_YEARS,,,,,,460829,30555,1448,51,,0,,,True
FIN,2021,4,TESSY,MOC-MRNA-1273-1,,18_24_YEARS,,,,,,432594,921,1481,22045,,0,,,True
POL,2021,4,TESSY,JAP-AD26-COV-2.5-1,,,,,,,HW,-4444,2703,2703,564,,0,,,
CZE,2021,4,TESSY,ASZ-AZD1222-1,,,,,,,RES_LONG_TERM,180174,11069,56,5,,0,,,
ISL,2021,4,TESSY,JAP-AD26-COV-2.5-1,,,,,,364134,,,49,73,6,,0,,,
PRT,2021,4,TESSY,PFI-COMIRNATY-1,,70_79_YEARS,,,,,,981649,83626,34177,45900,,80,,,True
POL,2021,4,TESSY,MOC-MRNA-1273-1,,UNKNOWN,,,,,,-4444,384,378,356,,0,,,True
ISL,2021,4,TESSY,ASZ-AZD1222-1,,70_79_YEARS,,,,,,22890,7822,0,0,,0,,,True
FIN,2021,4,TESSY,MOC-MRNA-1273-1,,50_59_YEARS,,,,,,724665,2463,3009,138949,,0,,,True
MNE,2021,4,TESSY,BIB-INAC-SARS2-1,,70_79_YEARS,,,,,,-4444,7601,57,0,,0,,,True
POL,2021,4,TESSY,MOC-MRNA-1273-1,,,,,,,HW,-4444,8092,6087,3351,,0,,,
IRL,2021,4,TESSY,PFI-COMIRNATY-1,,,,,,,RES_LONG_TERM,105000,35712,33083,1848,,0,,,
SWE,2021,4,TESSY,MOC-MRNA-1273-1,,GTEQ_80_YEARS,,,,,,536306,58985,20754,5818,,0,,,True
HRV,2021,4,TESSY,ASZ-AZD1222-1,,18_24_YEARS,,,,,,321108,1303,19,0,,0,,,True
DNK,2021,4,TESSY,PFI-COMIRNATY-1,,50_59_YEARS,,,,,,800444,61247,49768,74003,,0,,,True
MNE,2021,4,TESSY,BIB-INAC-SARS2-1,,50_59_YEARS,,,,,,-4444,621,136,0,,0,,,True
UKR,2021,4,TESSY,ASZ-AZD1222-1,,,,,,,HW,-4444,173,224,531,,0,,,
LTU,2021,4,TESSY,MOC-MRNA-1273-1,,70_79_YEARS,,,,,,236890,12890,3605,1221,,0,,,True
FIN,2021,4,TESSY,PFI-COMIRNATY-1,,GTEQ_80_YEARS,,,,,,312406,244257,23202,19370,,0,,,True
GRC,2021,4,TESSY,MOC-MRNA-1273-1,,60_69_YEARS,,,,,,1291651,487,212,,,0,,,True
DNK,2021,4,TESSY,ASZ-AZD1222-1,,,,,,5822763,,,151052,613,57,,0,,,
LTU,2021,4,TESSY,ASZ-AZD1222-1,,50_59_YEARS,,,,,,419039,14122,74,0,,0,,,True
CZE,2021,4,TESSY,ASZ-AZD1222-1,,,,,,,HW,354319,10353,361,5,,0,,,
SVN,2021,4,TESSY,MOC-MRNA-1273-1,,GTEQ_80_YEARS,,,,,,114167,6406,4528,541,,0,,,True
ESP,2021,4,TESSY,ASZ-AZD1222-1,,GTEQ_80_YEARS,,,,,,2851053,165,3,0,,0,,,True
BGR,2021,4,TESSY,PFI-COMIRNATY-1,,GTEQ_80_YEARS,,,,,,338305,8463,7543,26287,,0,,,True
SVK,2021,4,TESSY,MOC-MRNA-1273-1,,GTEQ_80_YEARS,,,,,,184680,7607,5339,1084,,0,,,True
ISL,2021,4,TESSY,MOC-MRNA-1273-1,,25_49_YEARS,,,,,,131004,1412,1366,4300,,0,,,True
POL,2021,4,TESSY,MOC-MRNA-1273-1,,25_49_YEARS,,,,,,14035724,17323,15149,143733,,0,,,True
MLT,2021,4,TESSY,PFI-COMIRNATY-1,,50_59_YEARS,,,,,,59168,9129,7778,2856,,0,,,True
ROU,2021,4,TESSY,ASZ-AZD1222-1,,,,,,19328838,,,382716,34,2,,0,,,
IRL,2021,4,TESSY,JAP-AD26-COV-2.5-1,,18_24_YEARS,,,,,,433572,6,6,8,,0,,,True
LUX,2021,4,TESSY,MOC-MRNA-1273-1,,18_24_YEARS,,,,,,52409,99,69,1,,0,,,True
ISR,2021,4,TESSY,PFI-COMIRNATY-1,,,,,,6538911,,,5285907,4863356,116312,,0,,,
CZE,2021,4,TESSY,MOC-MRNA-1273-1,,18_24_YEARS,,,,,,671799,2827,2380,14233,,0,,,True
LVA,2021,4,TESSY,ASZ-AZD1222-1,,,,,,1907675,,,86708,70,78,,0,,,
HUN,2021,4,TESSY,PFI-COMIRNATY-1,,60_69_YEARS,,,,,,1295058,229130,53221,66642,,0,,,True
AUT,2021,4,TESSY,MOC-MRNA-1273-1,,GTEQ_80_YEARS,,,,,,474047,17633,6905,1454,,0,,,True
GRC,2021,4,TESSY,PFI-COMIRNATY-1,,70_79_YEARS,,,,,,1003958,144939,67909,,,0,,,True
ESP,2021,4,TESSY,ASZ-AZD1222-1,,25_49_YEARS,,,,,,16481919,990374,64,0,,0,,,True
ESP,2021,4,TESSY,ASZ-AZD1222-1,,,,,,47332614,,,1964255,114,0,,0,,,
PRT,2021,4,TESSY,MOC-MRNA-1273-1,,,,,,10295909,,,118593,61093,994006,,972,,,
IRL,2021,4,TESSY,MOC-MRNA-1273-1,,60_69_YEARS,,,,,,480682,2646,1280,7340,,0,,,True
FIN,2021,4,TESSY,ASZ-AZD1222-1,,25_49_YEARS,,,,,,1728083,31086,71,0,,0,,,True
LUX,2021,4,TESSY,MOC-MRNA-1273-1,,,,,,,HW,16915,919,906,1265,,0,,,
SVN,2021,4,TESSY,PFI-COMIRNATY-1,,,,,,,HW,43611,22314,22766,1578,,0,,,
SWE,2021,4,TESSY,PFI-COMIRNATY-1,,50_59_YEARS,,,,,,1297863,70630,67220,345673,,0,,,True
SWE,2021,4,TESSY,PFI-COMIRNATY-1,,70_79_YEARS,,,,,,989013,199670,69328,36957,,0,,,True
HUN,2021,4,TESSY,MOC-MRNA-1273-1,,60_69_YEARS,,,,,,1295058,22483,6081,7113,,0,,,True
SWE,2021,4,TESSY,ASZ-AZD1222-1,,70_79_YEARS,,,,,,989013,77094,0,0,,0,,,True
ISL,2021,4,TESSY,ASZ-AZD1222-1,,60_69_YEARS,,,,,,37414,1147,0,0,,0,,,True
LTU,2021,4,TESSY,PFI-COMIRNATY-1,,UNKNOWN,,,,,,-4444,11,4,2,,0,,,True
MLT,2021,4,TESSY,ASZ-AZD1222-1,,60_69_YEARS,,,,,,59551,24948,23,0,,0,,,True
BGR,2021,4,TESSY,MOC-MRNA-1273-1,,,,,,,RES_LONG_TERM,15000,155,24,40,,0,,,
BEL,2021,4,TESSY,PFI-COMIRNATY-1,,,,,,11522440,,,1263765,844405,755097,,0,,,
ESP,2021,4,TESSY,PFI-COMIRNATY-1,,,,,,,RES_LONG_TERM,450000,410791,382824,6268,,0,,,
PRT,2021,4,TESSY,ASZ-AZD1222-1,,GTEQ_80_YEARS,,,,,,675863,3600,27,2,,0,,,True
ISL,2021,4,TESSY,PFI-COMIRNATY-1,,,,,,,RES_LONG_TERM,13972,6775,6560,158,,0,,,
CZE,2021,4,TESSY,MOC-MRNA-1273-1,,GTEQ_80_YEARS,,,,,,441100,32083,20242,6010,,0,,,True
SWE,2021,4,TESSY,PFI-COMIRNATY-1,,,,,,10327589,,,934657,646677,1430839,,0,,,
BGR,2021,4,TESSY,PFI-COMIRNATY-1,,,,,,,RES_LONG_TERM,15000,3094,2814,1292,,0,,,
IRL,2021,4,TESSY,MOC-MRNA-1273-1,,GTEQ_80_YEARS,,,,,,170706,9567,6799,298,,0,,,True
AUT,2021,4,TESSY,MOC-MRNA-1273-1,,50_59_YEARS,,,,,,1396889,18050,6424,22599,,0,,,True
LTU,2021,4,TESSY,PFI-COMIRNATY-1,,25_49_YEARS,,,,,,914337,46629,50178,89477,,0,,,True
ITA,2021,4,TESSY,MOC-MRNA-1273-1,,,,,,,HW,-4444,0,0,0,,108268,,,
SVN,2021,4,TESSY,MOC-MRNA-1273-1,,50_59_YEARS,,,,,,303125,405,307,2259,,0,,,True
SWE,2021,4,TESSY,MOC-MRNA-1273-1,,60_69_YEARS,,,,,,1108438,9525,5938,82291,,0,,,True
CYP,2021,4,TESSY,ASZ-AZD1222-1,,,,,,888005,,,52194,39,0,,0,,,
MDA,2021,4,TESSY,ASZ-AZD1222-1,,,,,,,HW,0,25149,14,646,,0,,,
LUX,2021,4,TESSY,ASZ-AZD1222-1,,,,,,626108,,,30373,5,0,,0,,,
POL,2021,4,TESSY,ASZ-AZD1222-1,,,,,,,HW,-4444,29489,38,0,,0,,,
SWE,2021,4,TESSY,PFI-COMIRNATY-1,,60_69_YEARS,,,,,,1108438,72326,61255,117578,,0,,,True
SVN,2021,4,TESSY,PFI-COMIRNATY-1,,,,,,2095861,,,172377,137408,152017,,0,,,
EST,2021,4,TESSY,JAP-AD26-COV-2.5-1,,,,,,1328976,,,2262,2262,44,,0,,,
LUX,2021,4,TESSY,JAP-AD26-COV-2.5-1,,,,,,,RES_LONG_TERM,6762,1,1,0,,0,,,
AUT,2021,4,TESSY,PFI-COMIRNATY-1,,50_59_YEARS,,,,,,1396889,103987,90487,156191,,0,,,True
POL,2021,4,TESSY,PFI-COMIRNATY-1,,,,,,,HW,-4444,408423,382768,74052,,0,,,
HUN,2021,4,TESSY,JAP-AD26-COV-2.5-1,,60_69_YEARS,,,,,,1295058,675,675,1679,,0,,,True
SWE,2021,4,TESSY,PFI-COMIRNATY-1,,GTEQ_80_YEARS,,,,,,536306,409210,217248,11364,,0,,,True
LTU,2021,4,TESSY,ASZ-AZD1222-1,,GTEQ_80_YEARS,,,,,,164546,17549,59,0,,0,,,True
CZE,2021,4,TESSY,PFI-COMIRNATY-1,,,,,,,HW,354319,199993,166095,47908,,0,,,
BGR,2021,4,TESSY,PFI-COMIRNATY-1,,,,,,,HW,243600,38478,32232,9634,,0,,,
HUN,2021,4,TESSY,PFI-COMIRNATY-1,,50_59_YEARS,,,,,,1235206,129890,67446,82716,,0,,,True
IRL,2021,4,TESSY,MOC-MRNA-1273-1,,,,,,,HW,250000,1625,1571,3452,,0,,,
MLT,2021,4,TESSY,PFI-COMIRNATY-1,,25_49_YEARS,,,,,,205154,21292,16195,26420,,0,,,True
IRL,2021,4,TESSY,ASZ-AZD1222-1,,,,,,4964440,,,208680,122,2,,0,,,
IRL,2021,4,TESSY,JAP-AD26-COV-2.5-1,,UNKNOWN,,,,,,,,,,,,,,True
BEL,2021,4,TESSY,ASZ-AZD1222-1,,,,,,11522440,,,523865,798,0,,0,,,
IRL,2021,4,TESSY,MOC-MRNA-1273-1,,25_49_YEARS,,,,,,1749671,1836,1289,97135,,0,,,True
POL,2021,4,TESSY,PFI-COMIRNATY-1,,25_49_YEARS,,,,,,14035724,602344,621229,1778517,,0,,,True
BGR,2021,4,TESSY,MOC-MRNA-1273-1,,60_69_YEARS,,,,,,938635,8285,4227,14631,,0,,,True
PRT,2021,4,TESSY,PFI-COMIRNATY-1,,25_49_YEARS,,,,,,3360653,163044,161423,1102739,,657,,,True
LTU,2021,4,TESSY,ASZ-AZD1222-1,,25_49_YEARS,,,,,,914337,23839,313,1,,0,,,True
HUN,2021,4,TESSY,MOC-MRNA-1273-1,,,,,,,HW,172621,5586,791,371,,0,,,
BLR,2021,4,TESSY,GRI-SPUTNIKV-1,,,,,,9349645,,,262793,435876,5321,,0,,,
ITA,2021,4,TESSY,ASZ-AZD1222-1,,50_59_YEARS,,,,,,9414195,557173,262,0,,0,,,True
TJK,2021,4,TESSY,ASZ-AZD1222-1,,,,,,-4444,,,112658,414786,102779,,0,,,
HRV,2021,4,TESSY,MOC-MRNA-1273-1,,25_49_YEARS,,,,,,1319478,5320,4785,12094,,1,,,True
EST,2021,4,TESSY,MOC-MRNA-1273-1,,,,,,,HW,16472,76,60,0,,0,,,
DNK,2021,4,TESSY,MOC-MRNA-1273-1,,18_24_YEARS,,,,,,522153,567,970,9627,,0,,,True
HUN,2021,4,TESSY,ASZ-AZD1222-1,,GTEQ_80_YEARS,,,,,,438790,16951,105,10,,0,,,True
DNK,2021,4,TESSY,MOC-MRNA-1273-1,,GTEQ_80_YEARS,,,,,,272326,36090,10338,946,,0,,,True
MKD,2021,4,TESSY,GRI-SPUTNIKV-1,,,,,,,HW,22000,2986,740,0,,0,,,
LUX,2021,4,TESSY,PFI-COMIRNATY-1,,,,,,626108,,,51126,35801,50880,,0,,,
DNK,2021,4,TESSY,PFI-COMIRNATY-1,,60_69_YEARS,,,,,,663646,75481,58634,33120,,0,,,True
TKM,2021,4,TESSY,SRC-EPIVACCORONA-1,,,,,,0,,,150,117,,,0,,,
CZE,2021,4,TESSY,PFI-COMIRNATY-1,,25_49_YEARS,,,,,,3899741,208288,177454,677415,,0,,,True
MLT,2021,4,TESSY,MOC-MRNA-1273-1,,70_79_YEARS,,,,,,44918,4175,88,342,,0,,,True
LVA,2021,4,TESSY,ASZ-AZD1222-1,,GTEQ_80_YEARS,,,,,,111052,19606,1,6,,0,,,True
LVA,2021,4,TESSY,MOC-MRNA-1273-1,,GTEQ_80_YEARS,,,,,,111052,3437,2548,9640,,0,,,True
EST,2021,4,TESSY,JAP-AD26-COV-2.5-1,,18_24_YEARS,,,,,,87626,450,450,2,,0,,,True
HRV,2021,4,TESSY,PFI-COMIRNATY-1,,18_24_YEARS,,,,,,321108,6617,9413,8883,,2,,,True
SWE,2021,4,TESSY,MOC-MRNA-1273-1,,18_24_YEARS,,,,,,810921,1252,582,941,,0,,,True
HRV,2021,4,TESSY,ASZ-AZD1222-1,,60_69_YEARS,,,,,,562891,43541,421,16,,13,,,True
HUN,2021,4,TESSY,JAP-AD26-COV-2.5-1,,UNKNOWN,,,,,,-4444,0,0,0,,0,,,True
IRL,2021,4,TESSY,PFI-COMIRNATY-1,,,,,,4964440,,,598694,397700,422975,,0,,,
IRL,2021,4,TESSY,MOC-MRNA-1273-1,,18_24_YEARS,,,,,,433572,110,54,171,,0,,,True
DNK,2021,4,TESSY,ASZ-AZD1222-1,,60_69_YEARS,,,,,,663646,21532,103,2,,0,,,True
GRC,2021,4,TESSY,ASZ-AZD1222-1,,25_49_YEARS,,,,,,3497414,3519,15,,,0,,,True
BGR,2021,4,TESSY,PFI-COMIRNATY-1,,60_69_YEARS,,,,,,938635,44035,36985,87795,,0,,,True
LTU,2021,4,TESSY,ASZ-AZD1222-1,,UNKNOWN,,,,,,-4444,0,0,0,,0,,,True
EST,2021,4,TESSY,MOC-MRNA-1273-1,,GTEQ_80_YEARS,,,,,,77445,3791,1881,579,,0,,,True
ESP,2021,4,TESSY,ASZ-AZD1222-1,,,,,,,HW,2180000,340600,55,3,,0,,,
AUT,2021,4,TESSY,ASZ-AZD1222-1,,,,,,8901064,,,424326,200,69,,0,,,
ISL,2021,4,TESSY,PFI-COMIRNATY-1,,25_49_YEARS,,,,,,131004,4584,3101,25625,,0,,,True
LVA,2021,4,TESSY,ASZ-AZD1222-1,,18_24_YEARS,,,,,,119249,1194,6,2,,0,,,True
IRL,2021,4,TESSY,JAP-AD26-COV-2.5-1,,50_59_YEARS,,,,,,606007,11,11,21,,0,,,True
ESP,2021,4,TESSY,MOC-MRNA-1273-1,,50_59_YEARS,,,,,,7035203,56798,48268,2146561,,0,,,True
CZE,2021,4,TESSY,PFI-COMIRNATY-1,,,,,,,RES_LONG_TERM,180174,60325,51016,10603,,0,,,
UKR,2021,4,TESSY,ASZ-AZD1222-1,,,,,,-4444,,,18730,38059,4206,,0,,,
